ExperimentName,Subject,Age,hand,Sex,Block,Bed[Block],Procedure[Block],Bed,flankerform,flanker.ACC,flanker.RT,MT4.ACC,MT4.RT,Procedure[Trial],target,flanker,targetform
FL_Personenaufg._V2,6,22,right,female,52,,MT,mm,,,,1,652,MTproc,,,
FL_Personenaufg._V2,6,22,right,female,52,,MT,mm,,,,1,426,MTproc,,,
FL_Personenaufg._V2,6,22,right,female,52,,MT,in,,,,0,659,MTproc,,,
FL_Personenaufg._V2,6,22,right,female,52,,MT,im,,,,1,321,MTproc,,,
FL_Personenaufg._V2,6,22,right,female,52,,MT,in,,,,1,879,MTproc,,,
FL_Personenaufg._V2,6,22,right,female,52,,MT,mn,,,,1,676,MTproc,,,
FL_Personenaufg._V2,6,22,right,female,52,,MT,nn,,,,1,330,MTproc,,,
FL_Personenaufg._V2,6,22,right,female,52,,MT,nm,,,,1,479,MTproc,,,
FL_Personenaufg._V2,6,22,right,female,52,,MT,bn,,,,1,830,MTproc,,,
FL_Personenaufg._V2,6,22,right,female,52,,MT,bm,,,,0,693,MTproc,,,
FL_Personenaufg._V2,6,22,right,female,52,,MT,im,,,,1,642,MTproc,,,
FL_Personenaufg._V2,6,22,right,female,52,,MT,mn,,,,1,601,MTproc,,,
FL_Personenaufg._V2,6,22,right,female,52,,MT,bm,,,,1,610,MTproc,,,
FL_Personenaufg._V2,6,22,right,female,52,,MT,im,,,,1,562,MTproc,,,
FL_Personenaufg._V2,6,22,right,female,52,,MT,nn,,,,1,718,MTproc,,,
FL_Personenaufg._V2,6,22,right,female,52,,MT,im,,,,1,537,MTproc,,,
FL_Personenaufg._V2,6,22,right,female,52,,MT,bn,,,,1,557,MTproc,,,
FL_Personenaufg._V2,6,22,right,female,52,,MT,bm,,,,1,272,MTproc,,,
FL_Personenaufg._V2,6,22,right,female,52,,MT,nm,,,,0,568,MTproc,,,
FL_Personenaufg._V2,6,22,right,female,54,,MT,im,,,,1,799,MTproc,,,
FL_Personenaufg._V2,6,22,right,female,54,,MT,in,,,,1,703,MTproc,,,
FL_Personenaufg._V2,6,22,right,female,54,,MT,mm,,,,1,771,MTproc,,,
FL_Personenaufg._V2,6,22,right,female,54,,MT,nn,,,,1,660,MTproc,,,
FL_Personenaufg._V2,6,22,right,female,54,,MT,mm,,,,1,730,MTproc,,,
FL_Personenaufg._V2,6,22,right,female,54,,MT,bn,,,,1,605,MTproc,,,
FL_Personenaufg._V2,6,22,right,female,54,,MT,bm,,,,1,654,MTproc,,,
FL_Personenaufg._V2,6,22,right,female,54,,MT,nm,,,,1,884,MTproc,,,
FL_Personenaufg._V2,6,22,right,female,54,,MT,bm,,,,1,728,MTproc,,,
FL_Personenaufg._V2,6,22,right,female,54,,MT,bn,,,,1,508,MTproc,,,
FL_Personenaufg._V2,6,22,right,female,54,,MT,nm,,,,1,1329,MTproc,,,
FL_Personenaufg._V2,6,22,right,female,54,,MT,bn,,,,1,873,MTproc,,,
FL_Personenaufg._V2,6,22,right,female,54,,MT,bm,,,,1,733,MTproc,,,
FL_Personenaufg._V2,6,22,right,female,54,,MT,mn,,,,1,663,MTproc,,,
FL_Personenaufg._V2,6,22,right,female,54,,MT,nn,,,,1,998,MTproc,,,
FL_Personenaufg._V2,6,22,right,female,54,,MT,nn,,,,1,781,MTproc,,,
FL_Personenaufg._V2,6,22,right,female,54,,MT,im,,,,1,542,MTproc,,,
FL_Personenaufg._V2,6,22,right,female,54,,MT,mn,,,,1,762,MTproc,,,
FL_Personenaufg._V2,6,22,right,female,54,,MT,in,,,,0,532,MTproc,,,
FL_Personenaufg._V2,6,22,right,female,54,,MT,im,,,,1,992,MTproc,,,
FL_Personenaufg._V2,6,22,right,female,54,,MT,nm,,,,1,862,MTproc,,,
FL_Personenaufg._V2,6,22,right,female,54,,MT,mn,,,,1,827,MTproc,,,
FL_Personenaufg._V2,6,22,right,female,54,,MT,mm,,,,1,570,MTproc,,,
FL_Personenaufg._V2,6,22,right,female,54,,MT,im,,,,0,749,MTproc,,,
FL_Personenaufg._V2,6,22,right,female,54,,MT,mm,,,,1,631,MTproc,,,
FL_Personenaufg._V2,6,22,right,female,54,,MT,im,,,,1,463,MTproc,,,
FL_Personenaufg._V2,6,22,right,female,54,,MT,nn,,,,1,574,MTproc,,,
FL_Personenaufg._V2,6,22,right,female,54,,MT,im,,,,1,608,MTproc,,,
FL_Personenaufg._V2,6,22,right,female,54,,MT,nn,,,,1,769,MTproc,,,
FL_Personenaufg._V2,6,22,right,female,54,,MT,nm,,,,0,403,MTproc,,,
FL_Personenaufg._V2,6,22,right,female,54,,MT,bn,,,,1,701,MTproc,,,
FL_Personenaufg._V2,6,22,right,female,54,,MT,bn,,,,1,729,MTproc,,,
FL_Personenaufg._V2,6,22,right,female,54,,MT,mm,,,,1,580,MTproc,,,
FL_Personenaufg._V2,6,22,right,female,54,,MT,in,,,,1,711,MTproc,,,
FL_Personenaufg._V2,6,22,right,female,54,,MT,mn,,,,1,779,MTproc,,,
FL_Personenaufg._V2,6,22,right,female,54,,MT,nm,,,,1,643,MTproc,,,
FL_Personenaufg._V2,6,22,right,female,54,,MT,bn,,,,1,587,MTproc,,,
FL_Personenaufg._V2,6,22,right,female,54,,MT,mn,,,,1,924,MTproc,,,
FL_Personenaufg._V2,6,22,right,female,54,,MT,bm,,,,1,558,MTproc,,,
FL_Personenaufg._V2,6,22,right,female,54,,MT,nn,,,,1,626,MTproc,,,
FL_Personenaufg._V2,6,22,right,female,54,,MT,nm,,,,1,610,MTproc,,,
FL_Personenaufg._V2,6,22,right,female,54,,MT,in,,,,1,698,MTproc,,,
FL_Personenaufg._V2,6,22,right,female,54,,MT,im,,,,1,423,MTproc,,,
FL_Personenaufg._V2,6,22,right,female,54,,MT,mn,,,,1,720,MTproc,,,
FL_Personenaufg._V2,6,22,right,female,54,,MT,bm,,,,1,603,MTproc,,,
FL_Personenaufg._V2,6,22,right,female,54,,MT,bm,,,,1,515,MTproc,,,
FL_Personenaufg._V2,6,22,right,female,54,,MT,mm,,,,1,808,MTproc,,,
FL_Personenaufg._V2,6,22,right,female,54,,MT,im,,,,1,400,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,50,,MT,bm,,,,0,0,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,50,,MT,bn,,,,0,0,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,50,,MT,im,,,,1,470,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,50,,MT,nn,,,,0,789,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,50,,MT,nm,,,,0,613,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,50,,MT,bn,,,,1,614,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,50,,MT,mn,,,,1,487,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,50,,MT,bn,,,,1,708,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,50,,MT,im,,,,1,632,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,50,,MT,nm,,,,0,656,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,50,,MT,im,,,,1,798,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,50,,MT,nm,,,,1,630,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,50,,MT,nn,,,,1,646,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,50,,MT,mm,,,,1,621,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,50,,MT,im,,,,1,725,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,50,,MT,mn,,,,1,881,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,50,,MT,nn,,,,1,932,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,50,,MT,mm,,,,1,542,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,50,,MT,in,,,,0,610,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,50,,MT,bm,,,,1,602,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,50,,MT,in,,,,1,787,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,50,,MT,mn,,,,1,860,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,50,,MT,bm,,,,1,737,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,50,,MT,mm,,,,0,0,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,50,,MT,nn,,,,1,852,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,50,,MT,mn,,,,1,840,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,50,,MT,im,,,,1,806,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,50,,MT,mn,,,,0,1214,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,50,,MT,nm,,,,1,867,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,50,,MT,mm,,,,1,583,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,50,,MT,bm,,,,1,705,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,50,,MT,im,,,,1,421,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,50,,MT,bn,,,,1,654,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,50,,MT,im,,,,1,533,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,50,,MT,in,,,,1,577,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,50,,MT,im,,,,1,698,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,50,,MT,in,,,,1,559,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,50,,MT,nn,,,,1,898,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,50,,MT,bm,,,,1,686,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,50,,MT,mm,,,,1,483,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,50,,MT,nn,,,,0,457,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,50,,MT,nm,,,,1,865,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,50,,MT,mn,,,,1,358,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,50,,MT,nm,,,,0,467,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,50,,MT,bn,,,,1,530,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,50,,MT,bn,,,,1,637,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,50,,MT,bm,,,,1,413,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,50,,MT,mm,,,,1,519,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,52,,MT,nm,,,,1,449,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,52,,MT,mm,,,,1,545,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,52,,MT,bn,,,,0,493,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,52,,MT,im,,,,1,626,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,52,,MT,in,,,,1,746,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,52,,MT,mm,,,,1,477,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,52,,MT,mn,,,,1,580,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,52,,MT,nm,,,,1,686,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,52,,MT,mn,,,,1,475,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,52,,MT,bn,,,,0,738,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,52,,MT,bm,,,,1,612,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,52,,MT,in,,,,1,685,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,52,,MT,nm,,,,1,626,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,52,,MT,im,,,,1,729,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,52,,MT,bn,,,,1,493,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,52,,MT,bm,,,,1,491,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,52,,MT,nn,,,,1,681,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,52,,MT,im,,,,1,583,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,52,,MT,mn,,,,1,696,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,52,,MT,bm,,,,1,653,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,52,,MT,mm,,,,1,556,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,52,,MT,nn,,,,0,599,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,52,,MT,im,,,,1,560,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,52,,MT,nn,,,,1,594,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,52,,MT,im,,,,1,628,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,52,,MT,bm,,,,1,692,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,52,,MT,mm,,,,1,593,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,52,,MT,bm,,,,1,602,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,52,,MT,bn,,,,1,579,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,52,,MT,nn,,,,1,893,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,52,,MT,im,,,,1,601,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,52,,MT,mn,,,,1,658,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,52,,MT,nn,,,,1,569,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,52,,MT,bm,,,,1,730,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,52,,MT,bn,,,,1,517,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,52,,MT,nm,,,,1,547,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,52,,MT,mm,,,,1,623,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,52,,MT,nm,,,,0,711,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,52,,MT,bn,,,,1,731,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,52,,MT,mm,,,,1,574,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,52,,MT,nm,,,,1,761,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,52,,MT,mn,,,,0,883,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,52,,MT,mn,,,,1,951,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,52,,MT,in,,,,1,816,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,52,,MT,im,,,,1,791,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,52,,MT,in,,,,1,696,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,52,,MT,nn,,,,1,805,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,52,,MT,im,,,,1,532,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,54,,MT,bn,,,,1,1153,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,54,,MT,mm,,,,1,513,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,54,,MT,bn,,,,1,565,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,54,,MT,nm,,,,1,528,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,54,,MT,mn,,,,1,548,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,54,,MT,mm,,,,1,464,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,54,,MT,in,,,,1,679,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,54,,MT,mn,,,,1,540,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,54,,MT,im,,,,0,440,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,54,,MT,bm,,,,1,1001,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,54,,MT,in,,,,1,663,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,54,,MT,mm,,,,1,590,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,54,,MT,nm,,,,1,638,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,54,,MT,bm,,,,1,854,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,54,,MT,nn,,,,0,443,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,54,,MT,im,,,,1,555,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,54,,MT,im,,,,1,582,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,54,,MT,nn,,,,1,808,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,54,,MT,bn,,,,1,624,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,54,,MT,nn,,,,1,680,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,54,,MT,mn,,,,0,509,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,54,,MT,bm,,,,1,1123,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,54,,MT,im,,,,1,595,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,54,,MT,nm,,,,1,645,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,54,,MT,bm,,,,1,612,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,54,,MT,im,,,,1,549,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,54,,MT,im,,,,1,344,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,54,,MT,nn,,,,1,589,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,54,,MT,im,,,,1,702,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,54,,MT,bm,,,,1,571,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,54,,MT,mm,,,,1,517,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,54,,MT,im,,,,1,514,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,54,,MT,mn,,,,0,517,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,54,,MT,bm,,,,1,522,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,54,,MT,mm,,,,0,471,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,54,,MT,nn,,,,1,686,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,54,,MT,in,,,,1,619,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,54,,MT,nm,,,,1,707,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,54,,MT,nn,,,,1,471,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,54,,MT,nm,,,,1,494,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,54,,MT,mn,,,,1,564,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,54,,MT,bn,,,,1,663,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,54,,MT,in,,,,1,566,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,54,,MT,nm,,,,1,648,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,54,,MT,mm,,,,1,495,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,54,,MT,bn,,,,1,717,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,54,,MT,mn,,,,1,785,MTproc,,,
FL_Personenaufg._V3,11,18,right,female,54,,MT,bn,,,,1,921,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,50,,MT,mn,,,,1,780,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,50,,MT,mm,,,,1,477,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,50,,MT,nn,,,,1,524,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,50,,MT,mm,,,,1,592,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,50,,MT,bn,,,,1,617,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,50,,MT,bm,,,,0,737,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,50,,MT,in,,,,0,412,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,50,,MT,bm,,,,0,646,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,50,,MT,nn,,,,1,805,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,50,,MT,nm,,,,1,517,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,50,,MT,bn,,,,1,762,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,50,,MT,mm,,,,1,547,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,50,,MT,mn,,,,1,526,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,50,,MT,im,,,,1,635,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,50,,MT,mn,,,,1,738,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,50,,MT,im,,,,1,525,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,50,,MT,nm,,,,1,514,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,50,,MT,in,,,,1,543,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,50,,MT,nm,,,,1,539,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,50,,MT,nn,,,,1,415,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,50,,MT,im,,,,1,528,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,50,,MT,bm,,,,1,789,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,50,,MT,im,,,,0,613,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,50,,MT,bn,,,,1,686,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,50,,MT,bm,,,,0,763,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,50,,MT,im,,,,1,637,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,50,,MT,nn,,,,1,508,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,50,,MT,bn,,,,1,570,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,50,,MT,nn,,,,1,491,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,50,,MT,nm,,,,1,402,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,50,,MT,mn,,,,1,452,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,50,,MT,in,,,,1,475,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,50,,MT,bm,,,,0,466,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,50,,MT,im,,,,1,489,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,50,,MT,mm,,,,1,432,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,50,,MT,mm,,,,0,336,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,50,,MT,bn,,,,0,557,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,50,,MT,mm,,,,1,423,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,50,,MT,bm,,,,0,473,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,50,,MT,bn,,,,1,568,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,50,,MT,in,,,,0,450,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,50,,MT,mn,,,,0,498,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,50,,MT,nm,,,,1,599,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,50,,MT,im,,,,1,664,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,50,,MT,nn,,,,1,295,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,50,,MT,im,,,,1,581,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,50,,MT,nm,,,,1,558,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,50,,MT,mn,,,,1,425,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,52,,MT,mn,,,,1,570,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,52,,MT,nm,,,,1,541,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,52,,MT,nm,,,,1,552,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,52,,MT,im,,,,0,467,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,52,,MT,nn,,,,1,490,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,52,,MT,bm,,,,1,544,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,52,,MT,bn,,,,1,516,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,52,,MT,im,,,,1,617,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,52,,MT,in,,,,1,809,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,52,,MT,mn,,,,0,504,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,52,,MT,bn,,,,1,669,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,52,,MT,in,,,,1,539,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,52,,MT,im,,,,1,486,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,52,,MT,bn,,,,1,637,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,52,,MT,nn,,,,1,548,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,52,,MT,im,,,,1,680,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,52,,MT,bm,,,,1,702,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,52,,MT,mm,,,,1,762,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,52,,MT,mm,,,,1,563,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,52,,MT,mn,,,,1,565,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,52,,MT,bm,,,,1,608,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,52,,MT,nm,,,,1,457,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,52,,MT,mm,,,,1,609,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,52,,MT,nn,,,,0,498,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,52,,MT,im,,,,1,607,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,52,,MT,nm,,,,1,672,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,52,,MT,nn,,,,1,614,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,52,,MT,bm,,,,1,462,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,52,,MT,im,,,,1,526,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,52,,MT,bm,,,,1,538,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,52,,MT,bm,,,,1,454,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,52,,MT,nm,,,,1,494,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,52,,MT,in,,,,1,548,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,52,,MT,nm,,,,1,480,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,52,,MT,mn,,,,1,743,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,52,,MT,bn,,,,1,585,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,52,,MT,nn,,,,1,1202,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,52,,MT,im,,,,1,512,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,52,,MT,im,,,,1,629,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,52,,MT,bn,,,,1,517,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,52,,MT,mn,,,,1,595,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,52,,MT,mn,,,,1,772,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,52,,MT,bn,,,,1,693,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,52,,MT,mm,,,,1,529,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,52,,MT,nn,,,,1,510,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,52,,MT,in,,,,1,564,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,52,,MT,mm,,,,1,470,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,52,,MT,mm,,,,1,637,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,54,,MT,bn,,,,1,899,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,54,,MT,im,,,,1,542,MTproc,,,
FL_Personenaufg._V3,15,24,right,male,54,,MT,in,,,,1,642,MTproc,,,
