ExperimentName,Subject,Age,Handedness,Sex,Block,Bed,corr[Block],form[Block],Procedure[Block],Match,corr[Trial],form[Trial],Label[Trial],MT4.ACC,MT4.RT,Procedure,ACC,RT,target,Identity,Slide2.ACC,Slide2.RT,PrimeAss
RP_Personenaufg,28,21,right,female,30,,,,MT,bm,l,circle.png,Bekannter,1,420,MTproc,,,,,,,
RP_Personenaufg,28,21,right,female,30,,,,MT,in,s,circle.png,Ich,1,309,MTproc,,,,,,,
RP_Personenaufg,28,21,right,female,30,,,,MT,mm,l,square.png,Mutter,1,354,MTproc,,,,,,,
RP_Personenaufg,28,21,right,female,30,,,,MT,in,s,square.png,Ich,1,471,MTproc,,,,,,,
RP_Personenaufg,28,21,right,female,30,,,,MT,bm,l,circle.png,Bekannter,1,486,MTproc,,,,,,,
RP_Personenaufg,28,21,right,female,30,,,,MT,im,l,triangle.png,Ich,1,404,MTproc,,,,,,,
RP_Personenaufg,28,21,right,female,30,,,,MT,mn,s,circle.png,Mutter,1,454,MTproc,,,,,,,
RP_Personenaufg,28,21,right,female,30,,,,MT,mn,s,triangle.png,Mutter,1,526,MTproc,,,,,,,
RP_Personenaufg,28,21,right,female,30,,,,MT,in,s,circle.png,Ich,1,498,MTproc,,,,,,,
RP_Personenaufg,28,21,right,female,30,,,,MT,bm,l,circle.png,Bekannter,1,376,MTproc,,,,,,,
RP_Personenaufg,28,21,right,female,30,,,,MT,im,l,triangle.png,Ich,1,291,MTproc,,,,,,,
RP_Personenaufg,28,21,right,female,30,,,,MT,in,s,square.png,Ich,0,387,MTproc,,,,,,,
RP_Personenaufg,28,21,right,female,30,,,,MT,im,l,triangle.png,Ich,1,493,MTproc,,,,,,,
RP_Personenaufg,28,21,right,female,30,,,,MT,mm,l,square.png,Mutter,1,388,MTproc,,,,,,,
RP_Personenaufg,28,21,right,female,30,,,,MT,bn,s,triangle.png,Bekannter,1,446,MTproc,,,,,,,
RP_Personenaufg,28,21,right,female,30,,,,MT,mn,s,circle.png,Mutter,0,295,MTproc,,,,,,,
RP_Personenaufg,28,21,right,female,30,,,,MT,bn,s,square.png,Bekannter,1,445,MTproc,,,,,,,
RP_Personenaufg,28,21,right,female,30,,,,MT,bm,l,circle.png,Bekannter,1,486,MTproc,,,,,,,
RP_Personenaufg,28,21,right,female,30,,,,MT,mm,l,square.png,Mutter,1,524,MTproc,,,,,,,
RP_Personenaufg,28,21,right,female,30,,,,MT,in,s,square.png,Ich,1,305,MTproc,,,,,,,
RP_Personenaufg,28,21,right,female,30,,,,MT,bm,l,circle.png,Bekannter,1,415,MTproc,,,,,,,
RP_Personenaufg,28,21,right,female,30,,,,MT,im,l,triangle.png,Ich,1,288,MTproc,,,,,,,
RP_Personenaufg,28,21,right,female,30,,,,MT,mn,s,triangle.png,Mutter,0,248,MTproc,,,,,,,
RP_Personenaufg,28,21,right,female,30,,,,MT,mm,l,square.png,Mutter,1,257,MTproc,,,,,,,
RP_Personenaufg,28,21,right,female,30,,,,MT,im,l,triangle.png,Ich,1,362,MTproc,,,,,,,
RP_Personenaufg,28,21,right,female,30,,,,MT,bm,l,circle.png,Bekannter,0,349,MTproc,,,,,,,
RP_Personenaufg,28,21,right,female,30,,,,MT,bn,s,triangle.png,Bekannter,1,386,MTproc,,,,,,,
RP_Personenaufg,28,21,right,female,30,,,,MT,mm,l,square.png,Mutter,1,372,MTproc,,,,,,,
RP_Personenaufg,28,21,right,female,30,,,,MT,mn,s,circle.png,Mutter,0,352,MTproc,,,,,,,
RP_Personenaufg,28,21,right,female,30,,,,MT,in,s,circle.png,Ich,0,340,MTproc,,,,,,,
RP_Personenaufg,28,21,right,female,30,,,,MT,bn,s,square.png,Bekannter,1,529,MTproc,,,,,,,
RP_Personenaufg,28,21,right,female,30,,,,MT,bm,l,circle.png,Bekannter,1,454,MTproc,,,,,,,
RP_Personenaufg,28,21,right,female,30,,,,MT,in,s,circle.png,Ich,1,350,MTproc,,,,,,,
RP_Personenaufg,28,21,right,female,30,,,,MT,mn,s,circle.png,Mutter,1,418,MTproc,,,,,,,
RP_Personenaufg,28,21,right,female,30,,,,MT,mm,l,square.png,Mutter,1,475,MTproc,,,,,,,
RP_Personenaufg,28,21,right,female,30,,,,MT,bn,s,square.png,Bekannter,1,482,MTproc,,,,,,,
RP_Personenaufg,28,21,right,female,30,,,,MT,mm,l,square.png,Mutter,1,328,MTproc,,,,,,,
RP_Personenaufg,28,21,right,female,30,,,,MT,bn,s,triangle.png,Bekannter,1,478,MTproc,,,,,,,
RP_Personenaufg,28,21,right,female,30,,,,MT,im,l,triangle.png,Ich,1,221,MTproc,,,,,,,
RP_Personenaufg,28,21,right,female,30,,,,MT,mn,s,triangle.png,Mutter,1,416,MTproc,,,,,,,
RP_Personenaufg,28,21,right,female,30,,,,MT,bm,l,circle.png,Bekannter,1,424,MTproc,,,,,,,
RP_Personenaufg,28,21,right,female,30,,,,MT,im,l,triangle.png,Ich,1,329,MTproc,,,,,,,
RP_Personenaufg,28,21,right,female,30,,,,MT,in,s,square.png,Ich,1,351,MTproc,,,,,,,
RP_Personenaufg,28,21,right,female,31,,,,quest,,,,,,,,,,,,1,4006,
RP_Personenaufg,28,21,right,female,32,,,,quest,,,,,,,,,,,,1,4365,
RP_Personenaufg,28,21,right,female,33,,,,quest,,,,,,,,,,,,1,3140,
RP_Personenaufg,28,21,right,female,34,,,,quest,,,,,,,,,,,,1,2636,
RP_Personenaufg,28,21,right,female,35,,,,quest,,,,,,,,,,,,1,5162,
RP_Personenaufg,28,21,right,female,36,,,,quest,,,,,,,,,,,,1,5613,
RP_Personenaufg,28,21,right,female,37,,,,quest,,,,,,,,,,,,1,3193,
RP_Personenaufg,28,21,right,female,38,,,,quest,,,,,,,,,,,,1,3438,
RP_Personenaufg,28,21,right,female,39,,,,quest,,,,,,,,,,,,1,2695,
RP_Personenaufg,28,21,right,female,40,,,,quest,,,,,,,,,,,,1,3003,
RP_Personenaufg,29,19,right,female,1,bm,l,triangle.png,Mprac,,,,,,,,,,,,,,
RP_Personenaufg,29,19,right,female,2,im,l,square.png,Mprac,,,,,,,,,,,,,,
RP_Personenaufg,29,19,right,female,3,bn,s,square.png,Mprac,,,,,,,,,,,,,,
RP_Personenaufg,29,19,right,female,4,mn,s,square.png,Mprac,,,,,,,,,,,,,,
RP_Personenaufg,29,19,right,female,5,im,l,square.png,Mprac,,,,,,,,,,,,,,
RP_Personenaufg,29,19,right,female,6,mm,l,circle.png,Mprac,,,,,,,,,,,,,,
RP_Personenaufg,29,19,right,female,7,bn,s,circle.png,Mprac,,,,,,,,,,,,,,
RP_Personenaufg,29,19,right,female,8,mn,s,triangle.png,Mprac,,,,,,,,,,,,,,
RP_Personenaufg,29,19,right,female,9,bm,l,triangle.png,Mprac,,,,,,,,,,,,,,
RP_Personenaufg,29,19,right,female,10,mm,l,circle.png,Mprac,,,,,,,,,,,,,,
RP_Personenaufg,29,19,right,female,11,in,s,triangle.png,Mprac,,,,,,,,,,,,,,
RP_Personenaufg,29,19,right,female,12,in,s,circle.png,Mprac,,,,,,,,,,,,,,
RP_Personenaufg,29,19,right,female,13,mm,l,circle.png,Mprac,,,,,,,,,,,,,,
RP_Personenaufg,29,19,right,female,14,mn,s,triangle.png,Mprac,,,,,,,,,,,,,,
RP_Personenaufg,29,19,right,female,15,bm,l,triangle.png,Mprac,,,,,,,,,,,,,,
RP_Personenaufg,29,19,right,female,16,im,l,square.png,Mprac,,,,,,,,,,,,,,
RP_Personenaufg,29,19,right,female,17,bn,s,circle.png,Mprac,,,,,,,,,,,,,,
RP_Personenaufg,29,19,right,female,18,mn,s,square.png,Mprac,,,,,,,,,,,,,,
RP_Personenaufg,29,19,right,female,19,im,l,square.png,Mprac,,,,,,,,,,,,,,
RP_Personenaufg,29,19,right,female,20,mm,l,circle.png,Mprac,,,,,,,,,,,,,,
RP_Personenaufg,29,19,right,female,21,in,s,triangle.png,Mprac,,,,,,,,,,,,,,
RP_Personenaufg,29,19,right,female,22,bn,s,square.png,Mprac,,,,,,,,,,,,,,
RP_Personenaufg,29,19,right,female,23,in,s,circle.png,Mprac,,,,,,,,,,,,,,
RP_Personenaufg,29,19,right,female,24,bm,l,triangle.png,Mprac,,,,,,,,,,,,,,
RP_Personenaufg,29,19,right,female,25,,,,RP,comp,,,,,,RPproc,0,531,triangle.png,Bekannter,,,Bekannter
RP_Personenaufg,29,19,right,female,25,,,,RP,incomp,,,,,,RPproc,0,1302,circle.png,Mutter,,,Bekannter
RP_Personenaufg,29,19,right,female,25,,,,RP,incomp,,,,,,RPproc,0,2245,circle.png,Mutter,,,Ich
RP_Personenaufg,29,19,right,female,25,,,,RP,incomp,,,,,,RPproc,0,1352,triangle.png,Bekannter,,,Mutter
RP_Personenaufg,29,19,right,female,25,,,,RP,incomp,,,,,,RPproc,1,646,triangle.png,Bekannter,,,Ich
RP_Personenaufg,29,19,right,female,25,,,,RP,comp,,,,,,RPproc,0,1419,circle.png,Mutter,,,Mutter
RP_Personenaufg,29,19,right,female,25,,,,RP,comp,,,,,,RPproc,0,1013,square.png,Ich,,,Ich
RP_Personenaufg,29,19,right,female,25,,,,RP,incomp,,,,,,RPproc,0,1210,square.png,Ich,,,Bekannter
RP_Personenaufg,29,19,right,female,25,,,,RP,comp,,,,,,RPproc,1,1309,triangle.png,Bekannter,,,Bekannter
RP_Personenaufg,29,19,right,female,25,,,,RP,comp,,,,,,RPproc,0,1251,circle.png,Mutter,,,Mutter
RP_Personenaufg,29,19,right,female,25,,,,RP,comp,,,,,,RPproc,0,1477,square.png,Ich,,,Ich
RP_Personenaufg,29,19,right,female,25,,,,RP,incomp,,,,,,RPproc,0,1404,square.png,Ich,,,Mutter
RP_Personenaufg,29,19,right,female,25,,,,RP,comp,,,,,,RPproc,0,1847,triangle.png,Bekannter,,,Bekannter
RP_Personenaufg,29,19,right,female,25,,,,RP,comp,,,,,,RPproc,0,1637,square.png,Ich,,,Ich
RP_Personenaufg,29,19,right,female,25,,,,RP,incomp,,,,,,RPproc,0,1013,triangle.png,Bekannter,,,Mutter
RP_Personenaufg,29,19,right,female,25,,,,RP,incomp,,,,,,RPproc,0,1218,circle.png,Mutter,,,Ich
RP_Personenaufg,29,19,right,female,25,,,,RP,incomp,,,,,,RPproc,1,949,square.png,Ich,,,Mutter
RP_Personenaufg,29,19,right,female,25,,,,RP,comp,,,,,,RPproc,0,1019,square.png,Ich,,,Ich
RP_Personenaufg,29,19,right,female,25,,,,RP,incomp,,,,,,RPproc,0,919,circle.png,Mutter,,,Bekannter
RP_Personenaufg,29,19,right,female,25,,,,RP,comp,,,,,,RPproc,0,584,triangle.png,Bekannter,,,Bekannter
RP_Personenaufg,29,19,right,female,25,,,,RP,comp,,,,,,RPproc,0,1193,circle.png,Mutter,,,Mutter
RP_Personenaufg,29,19,right,female,25,,,,RP,incomp,,,,,,RPproc,0,702,square.png,Ich,,,Bekannter
RP_Personenaufg,29,19,right,female,25,,,,RP,comp,,,,,,RPproc,1,1896,circle.png,Mutter,,,Mutter
RP_Personenaufg,29,19,right,female,25,,,,RP,incomp,,,,,,RPproc,0,827,triangle.png,Bekannter,,,Ich
RP_Personenaufg,29,19,right,female,25,,,,RP,incomp,,,,,,RPproc,0,353,square.png,Ich,,,Bekannter
RP_Personenaufg,29,19,right,female,25,,,,RP,incomp,,,,,,RPproc,1,652,triangle.png,Bekannter,,,Mutter
RP_Personenaufg,29,19,right,female,25,,,,RP,comp,,,,,,RPproc,0,896,square.png,Ich,,,Ich
RP_Personenaufg,29,19,right,female,25,,,,RP,comp,,,,,,RPproc,1,659,square.png,Ich,,,Ich
RP_Personenaufg,29,19,right,female,25,,,,RP,incomp,,,,,,RPproc,0,686,circle.png,Mutter,,,Ich
RP_Personenaufg,29,19,right,female,25,,,,RP,comp,,,,,,RPproc,1,674,circle.png,Mutter,,,Mutter
RP_Personenaufg,29,19,right,female,25,,,,RP,incomp,,,,,,RPproc,0,1725,circle.png,Mutter,,,Bekannter
RP_Personenaufg,29,19,right,female,25,,,,RP,incomp,,,,,,RPproc,0,665,triangle.png,Bekannter,,,Ich
RP_Personenaufg,29,19,right,female,25,,,,RP,comp,,,,,,RPproc,1,1702,triangle.png,Bekannter,,,Bekannter
RP_Personenaufg,29,19,right,female,25,,,,RP,incomp,,,,,,RPproc,0,954,square.png,Ich,,,Mutter
RP_Personenaufg,29,19,right,female,25,,,,RP,comp,,,,,,RPproc,0,1361,triangle.png,Bekannter,,,Bekannter
RP_Personenaufg,29,19,right,female,25,,,,RP,comp,,,,,,RPproc,0,1094,circle.png,Mutter,,,Mutter
RP_Personenaufg,29,19,right,female,25,,,,RP,incomp,,,,,,RPproc,1,824,circle.png,Mutter,,,Ich
RP_Personenaufg,29,19,right,female,25,,,,RP,incomp,,,,,,RPproc,0,908,square.png,Ich,,,Mutter
RP_Personenaufg,29,19,right,female,25,,,,RP,incomp,,,,,,RPproc,0,557,triangle.png,Bekannter,,,Mutter
RP_Personenaufg,29,19,right,female,25,,,,RP,comp,,,,,,RPproc,0,719,circle.png,Mutter,,,Mutter
RP_Personenaufg,29,19,right,female,25,,,,RP,comp,,,,,,RPproc,0,25,circle.png,Mutter,,,Mutter
RP_Personenaufg,29,19,right,female,25,,,,RP,comp,,,,,,RPproc,0,956,triangle.png,Bekannter,,,Bekannter
RP_Personenaufg,29,19,right,female,25,,,,RP,incomp,,,,,,RPproc,1,1195,triangle.png,Bekannter,,,Ich
RP_Personenaufg,29,19,right,female,25,,,,RP,incomp,,,,,,RPproc,0,1478,square.png,Ich,,,Bekannter
RP_Personenaufg,29,19,right,female,25,,,,RP,comp,,,,,,RPproc,0,782,square.png,Ich,,,Ich
RP_Personenaufg,29,19,right,female,25,,,,RP,comp,,,,,,RPproc,1,1701,triangle.png,Bekannter,,,Bekannter
RP_Personenaufg,29,19,right,female,25,,,,RP,incomp,,,,,,RPproc,0,713,circle.png,Mutter,,,Bekannter
RP_Personenaufg,29,19,right,female,25,,,,RP,comp,,,,,,RPproc,1,1604,square.png,Ich,,,Ich
RP_Personenaufg,29,19,right,female,26,,,,MT,im,l,square.png,Ich,1,1042,MTproc,,,,,,,
RP_Personenaufg,29,19,right,female,26,,,,MT,in,s,triangle.png,Ich,1,791,MTproc,,,,,,,
RP_Personenaufg,29,19,right,female,26,,,,MT,bm,l,triangle.png,Bekannter,1,1071,MTproc,,,,,,,
RP_Personenaufg,29,19,right,female,26,,,,MT,mn,s,triangle.png,Mutter,0,1130,MTproc,,,,,,,
RP_Personenaufg,29,19,right,female,26,,,,MT,mn,s,square.png,Mutter,0,1163,MTproc,,,,,,,
RP_Personenaufg,29,19,right,female,26,,,,MT,bn,s,square.png,Bekannter,1,1258,MTproc,,,,,,,
RP_Personenaufg,29,19,right,female,26,,,,MT,im,l,square.png,Ich,1,853,MTproc,,,,,,,
RP_Personenaufg,29,19,right,female,26,,,,MT,in,s,circle.png,Ich,1,922,MTproc,,,,,,,
RP_Personenaufg,29,19,right,female,26,,,,MT,mm,l,circle.png,Mutter,1,1428,MTproc,,,,,,,
RP_Personenaufg,29,19,right,female,26,,,,MT,bm,l,triangle.png,Bekannter,0,896,MTproc,,,,,,,
RP_Personenaufg,29,19,right,female,26,,,,MT,bn,s,circle.png,Bekannter,1,763,MTproc,,,,,,,
RP_Personenaufg,29,19,right,female,26,,,,MT,mm,l,circle.png,Mutter,1,708,MTproc,,,,,,,
RP_Personenaufg,29,19,right,female,26,,,,MT,im,l,square.png,Ich,1,657,MTproc,,,,,,,
RP_Personenaufg,29,19,right,female,26,,,,MT,mn,s,square.png,Mutter,0,0,MTproc,,,,,,,
RP_Personenaufg,29,19,right,female,26,,,,MT,bm,l,triangle.png,Bekannter,1,630,MTproc,,,,,,,
RP_Personenaufg,29,19,right,female,26,,,,MT,im,l,square.png,Ich,1,710,MTproc,,,,,,,
RP_Personenaufg,29,19,right,female,26,,,,MT,in,s,circle.png,Ich,1,730,MTproc,,,,,,,
RP_Personenaufg,29,19,right,female,26,,,,MT,bn,s,square.png,Bekannter,0,0,MTproc,,,,,,,
RP_Personenaufg,29,19,right,female,26,,,,MT,bn,s,circle.png,Bekannter,1,1029,MTproc,,,,,,,
RP_Personenaufg,29,19,right,female,26,,,,MT,mn,s,triangle.png,Mutter,1,763,MTproc,,,,,,,
RP_Personenaufg,29,19,right,female,26,,,,MT,mm,l,circle.png,Mutter,1,1028,MTproc,,,,,,,
RP_Personenaufg,29,19,right,female,26,,,,MT,mm,l,circle.png,Mutter,1,690,MTproc,,,,,,,
RP_Personenaufg,29,19,right,female,26,,,,MT,in,s,triangle.png,Ich,1,783,MTproc,,,,,,,
RP_Personenaufg,29,19,right,female,26,,,,MT,bm,l,triangle.png,Bekannter,1,607,MTproc,,,,,,,
RP_Personenaufg,29,19,right,female,26,,,,MT,im,l,square.png,Ich,1,656,MTproc,,,,,,,
RP_Personenaufg,29,19,right,female,26,,,,MT,in,s,circle.png,Ich,1,566,MTproc,,,,,,,
RP_Personenaufg,29,19,right,female,26,,,,MT,bm,l,triangle.png,Bekannter,1,673,MTproc,,,,,,,
RP_Personenaufg,29,19,right,female,26,,,,MT,bn,s,square.png,Bekannter,1,679,MTproc,,,,,,,
RP_Personenaufg,29,19,right,female,26,,,,MT,bm,l,triangle.png,Bekannter,1,563,MTproc,,,,,,,
RP_Personenaufg,29,19,right,female,26,,,,MT,in,s,triangle.png,Ich,1,670,MTproc,,,,,,,
RP_Personenaufg,29,19,right,female,26,,,,MT,mm,l,circle.png,Mutter,1,628,MTproc,,,,,,,
RP_Personenaufg,29,19,right,female,26,,,,MT,mn,s,triangle.png,Mutter,1,572,MTproc,,,,,,,
RP_Personenaufg,29,19,right,female,26,,,,MT,mm,l,circle.png,Mutter,1,598,MTproc,,,,,,,
RP_Personenaufg,29,19,right,female,26,,,,MT,im,l,square.png,Ich,1,512,MTproc,,,,,,,
RP_Personenaufg,29,19,right,female,26,,,,MT,bn,s,circle.png,Bekannter,1,861,MTproc,,,,,,,
RP_Personenaufg,29,19,right,female,26,,,,MT,mn,s,square.png,Mutter,1,930,MTproc,,,,,,,
RP_Personenaufg,29,19,right,female,26,,,,MT,in,s,triangle.png,Ich,0,365,MTproc,,,,,,,
RP_Personenaufg,29,19,right,female,26,,,,MT,mn,s,square.png,Mutter,1,1103,MTproc,,,,,,,
RP_Personenaufg,29,19,right,female,26,,,,MT,bn,s,square.png,Bekannter,1,801,MTproc,,,,,,,
RP_Personenaufg,29,19,right,female,26,,,,MT,bn,s,circle.png,Bekannter,1,729,MTproc,,,,,,,
RP_Personenaufg,29,19,right,female,26,,,,MT,mm,l,circle.png,Mutter,0,1028,MTproc,,,,,,,
RP_Personenaufg,29,19,right,female,26,,,,MT,bm,l,triangle.png,Bekannter,1,1026,MTproc,,,,,,,
RP_Personenaufg,29,19,right,female,26,,,,MT,im,l,square.png,Ich,1,583,MTproc,,,,,,,
RP_Personenaufg,29,19,right,female,26,,,,MT,im,l,square.png,Ich,0,561,MTproc,,,,,,,
RP_Personenaufg,29,19,right,female,26,,,,MT,mn,s,triangle.png,Mutter,1,883,MTproc,,,,,,,
RP_Personenaufg,29,19,right,female,26,,,,MT,bm,l,triangle.png,Bekannter,1,751,MTproc,,,,,,,
RP_Personenaufg,29,19,right,female,26,,,,MT,in,s,circle.png,Ich,1,786,MTproc,,,,,,,
RP_Personenaufg,29,19,right,female,26,,,,MT,mm,l,circle.png,Mutter,1,562,MTproc,,,,,,,
RP_Personenaufg,29,19,right,female,27,,,,RP,comp,,,,,,RPproc,1,2562,circle.png,Mutter,,,Mutter
RP_Personenaufg,29,19,right,female,27,,,,RP,comp,,,,,,RPproc,0,2303,square.png,Ich,,,Ich
RP_Personenaufg,29,19,right,female,27,,,,RP,comp,,,,,,RPproc,1,3864,triangle.png,Bekannter,,,Bekannter
RP_Personenaufg,29,19,right,female,27,,,,RP,incomp,,,,,,RPproc,1,1177,triangle.png,Bekannter,,,Mutter
RP_Personenaufg,29,19,right,female,27,,,,RP,comp,,,,,,RPproc,1,414,square.png,Ich,,,Ich
RP_Personenaufg,29,19,right,female,27,,,,RP,comp,,,,,,RPproc,1,1125,triangle.png,Bekannter,,,Bekannter
RP_Personenaufg,29,19,right,female,27,,,,RP,incomp,,,,,,RPproc,1,651,square.png,Ich,,,Bekannter
RP_Personenaufg,29,19,right,female,27,,,,RP,incomp,,,,,,RPproc,1,1127,circle.png,Mutter,,,Ich
RP_Personenaufg,29,19,right,female,27,,,,RP,comp,,,,,,RPproc,1,534,circle.png,Mutter,,,Mutter
RP_Personenaufg,29,19,right,female,27,,,,RP,incomp,,,,,,RPproc,1,791,square.png,Ich,,,Mutter
RP_Personenaufg,29,19,right,female,27,,,,RP,incomp,,,,,,RPproc,1,613,triangle.png,Bekannter,,,Ich
RP_Personenaufg,29,19,right,female,27,,,,RP,incomp,,,,,,RPproc,1,811,circle.png,Mutter,,,Bekannter
RP_Personenaufg,29,19,right,female,27,,,,RP,comp,,,,,,RPproc,1,1256,square.png,Ich,,,Ich
RP_Personenaufg,29,19,right,female,27,,,,RP,incomp,,,,,,RPproc,1,393,square.png,Ich,,,Bekannter
RP_Personenaufg,29,19,right,female,27,,,,RP,incomp,,,,,,RPproc,1,697,circle.png,Mutter,,,Bekannter
RP_Personenaufg,29,19,right,female,27,,,,RP,comp,,,,,,RPproc,1,507,triangle.png,Bekannter,,,Bekannter
RP_Personenaufg,29,19,right,female,27,,,,RP,comp,,,,,,RPproc,0,662,circle.png,Mutter,,,Mutter
RP_Personenaufg,29,19,right,female,27,,,,RP,comp,,,,,,RPproc,1,555,square.png,Ich,,,Ich
RP_Personenaufg,29,19,right,female,27,,,,RP,incomp,,,,,,RPproc,1,515,triangle.png,Bekannter,,,Mutter
RP_Personenaufg,29,19,right,female,27,,,,RP,comp,,,,,,RPproc,1,566,triangle.png,Bekannter,,,Bekannter
RP_Personenaufg,29,19,right,female,27,,,,RP,incomp,,,,,,RPproc,1,702,circle.png,Mutter,,,Ich
RP_Personenaufg,29,19,right,female,27,,,,RP,incomp,,,,,,RPproc,1,1384,triangle.png,Bekannter,,,Ich
RP_Personenaufg,29,19,right,female,27,,,,RP,comp,,,,,,RPproc,1,891,circle.png,Mutter,,,Mutter
RP_Personenaufg,29,19,right,female,27,,,,RP,incomp,,,,,,RPproc,1,460,square.png,Ich,,,Mutter
RP_Personenaufg,29,19,right,female,27,,,,RP,incomp,,,,,,RPproc,1,738,triangle.png,Bekannter,,,Ich
RP_Personenaufg,29,19,right,female,27,,,,RP,comp,,,,,,RPproc,1,401,triangle.png,Bekannter,,,Bekannter
RP_Personenaufg,29,19,right,female,27,,,,RP,incomp,,,,,,RPproc,1,617,triangle.png,Bekannter,,,Mutter
RP_Personenaufg,29,19,right,female,27,,,,RP,comp,,,,,,RPproc,1,799,circle.png,Mutter,,,Mutter
RP_Personenaufg,29,19,right,female,27,,,,RP,incomp,,,,,,RPproc,1,476,circle.png,Mutter,,,Ich
RP_Personenaufg,29,19,right,female,27,,,,RP,incomp,,,,,,RPproc,1,433,square.png,Ich,,,Mutter
RP_Personenaufg,29,19,right,female,27,,,,RP,comp,,,,,,RPproc,1,615,square.png,Ich,,,Ich
RP_Personenaufg,29,19,right,female,27,,,,RP,comp,,,,,,RPproc,1,493,square.png,Ich,,,Ich
RP_Personenaufg,29,19,right,female,27,,,,RP,incomp,,,,,,RPproc,1,681,square.png,Ich,,,Bekannter
RP_Personenaufg,29,19,right,female,27,,,,RP,incomp,,,,,,RPproc,1,547,circle.png,Mutter,,,Bekannter
RP_Personenaufg,29,19,right,female,27,,,,RP,comp,,,,,,RPproc,1,923,triangle.png,Bekannter,,,Bekannter
RP_Personenaufg,29,19,right,female,27,,,,RP,comp,,,,,,RPproc,1,531,circle.png,Mutter,,,Mutter
RP_Personenaufg,29,19,right,female,27,,,,RP,incomp,,,,,,RPproc,0,709,triangle.png,Bekannter,,,Ich
RP_Personenaufg,29,19,right,female,27,,,,RP,comp,,,,,,RPproc,1,712,triangle.png,Bekannter,,,Bekannter
RP_Personenaufg,29,19,right,female,27,,,,RP,incomp,,,,,,RPproc,0,474,circle.png,Mutter,,,Bekannter
RP_Personenaufg,29,19,right,female,27,,,,RP,comp,,,,,,RPproc,1,384,triangle.png,Bekannter,,,Bekannter
RP_Personenaufg,29,19,right,female,27,,,,RP,comp,,,,,,RPproc,1,631,square.png,Ich,,,Ich
RP_Personenaufg,29,19,right,female,27,,,,RP,incomp,,,,,,RPproc,1,620,square.png,Ich,,,Mutter
RP_Personenaufg,29,19,right,female,27,,,,RP,incomp,,,,,,RPproc,1,538,square.png,Ich,,,Bekannter
RP_Personenaufg,29,19,right,female,27,,,,RP,incomp,,,,,,RPproc,1,412,circle.png,Mutter,,,Ich
RP_Personenaufg,29,19,right,female,27,,,,RP,incomp,,,,,,RPproc,1,627,triangle.png,Bekannter,,,Mutter
RP_Personenaufg,29,19,right,female,27,,,,RP,comp,,,,,,RPproc,1,1112,circle.png,Mutter,,,Mutter
RP_Personenaufg,29,19,right,female,27,,,,RP,comp,,,,,,RPproc,1,480,square.png,Ich,,,Ich
RP_Personenaufg,29,19,right,female,27,,,,RP,comp,,,,,,RPproc,1,380,circle.png,Mutter,,,Mutter
RP_Personenaufg,29,19,right,female,28,,,,MT,mn,s,square.png,Mutter,0,0,MTproc,,,,,,,
RP_Personenaufg,29,19,right,female,28,,,,MT,in,s,triangle.png,Ich,0,1071,MTproc,,,,,,,
RP_Personenaufg,29,19,right,female,28,,,,MT,bm,l,triangle.png,Bekannter,1,857,MTproc,,,,,,,
RP_Personenaufg,29,19,right,female,28,,,,MT,bn,s,square.png,Bekannter,1,895,MTproc,,,,,,,
RP_Personenaufg,29,19,right,female,28,,,,MT,in,s,circle.png,Ich,1,746,MTproc,,,,,,,
RP_Personenaufg,29,19,right,female,28,,,,MT,mn,s,triangle.png,Mutter,1,997,MTproc,,,,,,,
RP_Personenaufg,29,19,right,female,28,,,,MT,im,l,square.png,Ich,1,588,MTproc,,,,,,,
RP_Personenaufg,29,19,right,female,28,,,,MT,mm,l,circle.png,Mutter,1,774,MTproc,,,,,,,
RP_Personenaufg,29,19,right,female,28,,,,MT,mm,l,circle.png,Mutter,1,551,MTproc,,,,,,,
RP_Personenaufg,29,19,right,female,28,,,,MT,bn,s,circle.png,Bekannter,1,658,MTproc,,,,,,,
RP_Personenaufg,29,19,right,female,28,,,,MT,bm,l,triangle.png,Bekannter,1,544,MTproc,,,,,,,
RP_Personenaufg,29,19,right,female,28,,,,MT,im,l,square.png,Ich,1,748,MTproc,,,,,,,
RP_Personenaufg,29,19,right,female,28,,,,MT,bm,l,triangle.png,Bekannter,1,533,MTproc,,,,,,,
RP_Personenaufg,29,19,right,female,28,,,,MT,im,l,square.png,Ich,1,473,MTproc,,,,,,,
RP_Personenaufg,29,19,right,female,28,,,,MT,mm,l,circle.png,Mutter,1,544,MTproc,,,,,,,
RP_Personenaufg,29,19,right,female,28,,,,MT,bn,s,square.png,Bekannter,1,756,MTproc,,,,,,,
RP_Personenaufg,29,19,right,female,28,,,,MT,bn,s,circle.png,Bekannter,1,550,MTproc,,,,,,,
RP_Personenaufg,29,19,right,female,28,,,,MT,mn,s,square.png,Mutter,0,745,MTproc,,,,,,,
RP_Personenaufg,29,19,right,female,28,,,,MT,in,s,circle.png,Ich,1,659,MTproc,,,,,,,
RP_Personenaufg,29,19,right,female,28,,,,MT,bm,l,triangle.png,Bekannter,1,674,MTproc,,,,,,,
RP_Personenaufg,29,19,right,female,28,,,,MT,mm,l,circle.png,Mutter,1,639,MTproc,,,,,,,
RP_Personenaufg,29,19,right,female,28,,,,MT,in,s,triangle.png,Ich,1,783,MTproc,,,,,,,
