subject,shape,label,type,correct,latency,blocktype
567926866,Friend,Self,nonmatch,1,775,blocked
567926866,Friend,Self,nonmatch,1,802,blocked
567926866,Friend,Stranger,nonmatch,1,708,blocked
567926866,Friend,Friend,match,1,590,blocked
567926866,Friend,Friend,match,1,448,blocked
567926866,Friend,Friend,match,1,386,blocked
567926866,Friend,Friend,match,1,364,blocked
567926866,Friend,Friend,match,1,422,blocked
567926866,Friend,Friend,match,1,425,blocked
567926866,Friend,Stranger,nonmatch,0,403,blocked
567926866,Friend,Self,nonmatch,1,582,blocked
567926866,Friend,Friend,match,1,535,blocked
567926866,Friend,Self,nonmatch,1,650,blocked
567926866,Friend,Stranger,nonmatch,1,628,blocked
567926866,Friend,Stranger,nonmatch,1,806,blocked
567926866,Friend,Friend,match,1,528,blocked
567926866,Friend,Self,nonmatch,1,722,blocked
567926866,Stranger,Self,nonmatch,1,581,blocked
567926866,Stranger,Friend,nonmatch,1,463,blocked
567926866,Stranger,Self,nonmatch,1,873,blocked
567926866,Stranger,Stranger,match,1,827,blocked
567926866,Stranger,Stranger,match,1,468,blocked
567926866,Stranger,Friend,nonmatch,0,910,blocked
567926866,Stranger,Stranger,match,0,550,blocked
567926866,Stranger,Stranger,match,1,1033,blocked
567926866,Stranger,Self,nonmatch,1,602,blocked
567926866,Stranger,Friend,nonmatch,0,668,blocked
567926866,Stranger,Friend,nonmatch,1,631,blocked
567926866,Stranger,Stranger,match,1,569,blocked
567926866,Stranger,Stranger,match,1,476,blocked
567926866,Stranger,Stranger,match,1,437,blocked
567926866,Stranger,Stranger,match,1,480,blocked
567926866,Stranger,Self,nonmatch,1,562,blocked
567926866,Stranger,Stranger,match,1,613,blocked
567926866,Stranger,Friend,nonmatch,1,662,blocked
567926866,Stranger,Stranger,match,1,537,blocked
567926866,Stranger,Friend,nonmatch,1,475,blocked
567926866,Stranger,Stranger,match,1,605,blocked
567926866,Stranger,Self,nonmatch,1,559,blocked
567926866,Stranger,Self,nonmatch,1,473,blocked
567926866,Stranger,Friend,nonmatch,1,355,blocked
567926866,Stranger,Stranger,match,1,493,blocked
567926866,Stranger,Self,nonmatch,1,535,blocked
567926866,Stranger,Stranger,match,1,506,blocked
567926866,Stranger,Stranger,match,1,436,blocked
567926866,Stranger,Stranger,match,1,390,blocked
567926866,Stranger,Self,nonmatch,1,416,blocked
567926866,Stranger,Self,nonmatch,1,387,blocked
567926866,Stranger,Stranger,match,1,453,blocked
567926866,Stranger,Friend,nonmatch,1,455,blocked
567926866,Stranger,Self,nonmatch,1,409,blocked
567926866,Stranger,Self,nonmatch,1,388,blocked
567926866,Stranger,Self,nonmatch,1,519,blocked
567926866,Stranger,Friend,nonmatch,1,479,blocked
567926866,Stranger,Stranger,match,1,354,blocked
567926866,Stranger,Stranger,match,1,516,blocked
567926866,Stranger,Self,nonmatch,1,415,blocked
567926866,Stranger,Stranger,match,1,576,blocked
567926866,Stranger,Stranger,match,1,419,blocked
567926866,Stranger,Friend,nonmatch,1,429,blocked
567926866,Stranger,Stranger,match,1,550,blocked
567926866,Stranger,Stranger,match,1,433,blocked
567926866,Stranger,Stranger,match,1,380,blocked
567926866,Stranger,Self,nonmatch,1,358,blocked
567926866,Stranger,Friend,nonmatch,1,415,blocked
567926866,Stranger,Stranger,match,1,411,blocked
567926866,Stranger,Friend,nonmatch,1,356,blocked
567926866,Stranger,Friend,nonmatch,1,510,blocked
567926866,Stranger,Friend,nonmatch,1,360,blocked
567926866,Stranger,Stranger,match,1,402,blocked
567926866,Stranger,Stranger,match,1,293,blocked
567926866,Stranger,Stranger,match,1,351,blocked
567926866,Stranger,Stranger,match,1,281,blocked
567926866,Stranger,Stranger,match,1,388,blocked
567926866,Stranger,Stranger,match,1,318,blocked
567926866,Stranger,Self,nonmatch,1,377,blocked
567926866,Stranger,Friend,nonmatch,1,378,blocked
567926866,Self,Friend,nonmatch,0,819,mixed
567926866,Stranger,Stranger,match,0,677,mixed
567926866,Stranger,Self,nonmatch,1,511,mixed
567926866,Self,Self,match,1,569,mixed
567926866,Friend,Stranger,nonmatch,1,483,mixed
567926866,Self,Self,match,1,710,mixed
567926866,Stranger,Friend,nonmatch,1,599,mixed
567926866,Self,Friend,nonmatch,1,370,mixed
567926866,Stranger,Stranger,match,0,356,mixed
567926866,Friend,Self,nonmatch,1,758,mixed
567926866,Friend,Stranger,nonmatch,1,656,mixed
567926866,Self,Stranger,nonmatch,0,594,mixed
567926866,Friend,Friend,match,0,533,mixed
567926866,Friend,Friend,match,1,575,mixed
567926866,Friend,Friend,match,1,449,mixed
567926866,Stranger,Stranger,match,0,572,mixed
567926866,Self,Stranger,nonmatch,1,839,mixed
567926866,Friend,Self,nonmatch,1,1208,mixed
567926866,Self,Self,match,1,659,mixed
567926866,Self,Self,match,0,774,mixed
567926866,Stranger,Stranger,match,0,544,mixed
567926866,Friend,Friend,match,1,634,mixed
567926866,Self,Self,match,1,692,mixed
567926866,Stranger,Stranger,match,1,391,mixed
567926866,Friend,Stranger,nonmatch,1,592,mixed
567926866,Friend,Friend,match,1,603,mixed
567926866,Self,Friend,nonmatch,1,533,mixed
567926866,Friend,Friend,match,1,759,mixed
567926866,Self,Self,match,1,553,mixed
567926866,Friend,Friend,match,1,572,mixed
567926866,Stranger,Friend,nonmatch,1,734,mixed
567926866,Self,Self,match,1,521,mixed
567926866,Friend,Friend,match,1,730,mixed
567926866,Friend,Self,nonmatch,0,492,mixed
567926866,Stranger,Stranger,match,1,479,mixed
567926866,Stranger,Self,nonmatch,0,424,mixed
567926866,Stranger,Self,nonmatch,0,539,mixed
567926866,Friend,Stranger,nonmatch,0,605,mixed
567926866,Self,Self,match,1,591,mixed
567926866,Self,Stranger,nonmatch,1,601,mixed
567926866,Self,Stranger,nonmatch,1,771,mixed
567926866,Friend,Self,nonmatch,1,734,mixed
567926866,Stranger,Friend,nonmatch,0,616,mixed
567926866,Self,Self,match,1,754,mixed
567926866,Stranger,Stranger,match,1,676,mixed
567926866,Self,Self,match,1,734,mixed
567926866,Stranger,Self,nonmatch,1,809,mixed
567926866,Self,Stranger,nonmatch,1,771,mixed
567926866,Stranger,Stranger,match,1,749,mixed
567926866,Stranger,Friend,nonmatch,1,543,mixed
567926866,Self,Friend,nonmatch,1,514,mixed
567926866,Stranger,Stranger,match,1,715,mixed
567926866,Friend,Friend,match,1,670,mixed
567926866,Friend,Stranger,nonmatch,1,728,mixed
567926866,Stranger,Friend,nonmatch,1,651,mixed
567926866,Self,Friend,nonmatch,1,812,mixed
567926866,Stranger,Self,nonmatch,1,783,mixed
567926866,Stranger,Stranger,match,1,713,mixed
567926866,Friend,Friend,match,1,531,mixed
567926866,Friend,Self,nonmatch,0,437,mixed
567926866,Stranger,Friend,nonmatch,1,656,mixed
567926866,Stranger,Self,nonmatch,1,610,mixed
567926866,Friend,Self,nonmatch,1,565,mixed
567926866,Stranger,Stranger,match,1,408,mixed
567926866,Friend,Stranger,nonmatch,1,457,mixed
567926866,Self,Self,match,1,419,mixed
567926866,Friend,Friend,match,0,470,mixed
567926866,Self,Self,match,1,640,mixed
567926866,Stranger,Self,nonmatch,1,562,mixed
567926866,Self,Self,match,0,500,mixed
567926866,Friend,Stranger,nonmatch,1,862,mixed
567926866,Stranger,Stranger,match,1,591,mixed
567926866,Friend,Friend,match,0,450,mixed
567926866,Stranger,Self,nonmatch,1,491,mixed
567926866,Self,Self,match,1,647,mixed
567926866,Stranger,Stranger,match,0,608,mixed
567926866,Self,Stranger,nonmatch,1,586,mixed
567926866,Self,Self,match,1,405,mixed
567926866,Friend,Stranger,nonmatch,1,431,mixed
567926866,Self,Self,match,1,601,mixed
567926866,Stranger,Stranger,match,1,499,mixed
567926866,Friend,Friend,match,1,469,mixed
567926866,Self,Friend,nonmatch,1,648,mixed
567926866,Self,Stranger,nonmatch,1,554,mixed
567926866,Stranger,Self,nonmatch,1,636,mixed
567926866,Self,Stranger,nonmatch,1,550,mixed
567926866,Stranger,Stranger,match,1,496,mixed
567926866,Self,Friend,nonmatch,1,427,mixed
567926866,Self,Stranger,nonmatch,1,468,mixed
567926866,Stranger,Friend,nonmatch,0,519,mixed
567926866,Self,Self,match,0,489,mixed
567926866,Self,Friend,nonmatch,1,580,mixed
567926866,Stranger,Stranger,match,1,453,mixed
567926866,Friend,Friend,match,1,575,mixed
567926866,Stranger,Self,nonmatch,1,554,mixed
567926866,Stranger,Stranger,match,0,428,mixed
567926866,Self,Friend,nonmatch,1,526,mixed
567926866,Self,Stranger,nonmatch,1,504,mixed
567926866,Stranger,Friend,nonmatch,0,491,mixed
567926866,Self,Self,match,0,660,mixed
567926866,Friend,Friend,match,0,567,mixed
567926866,Self,Friend,nonmatch,0,593,mixed
567926866,Friend,Self,nonmatch,1,739,mixed
567926866,Self,Self,match,1,717,mixed
567926866,Stranger,Friend,nonmatch,0,439,mixed
567926866,Friend,Self,nonmatch,1,602,mixed
567926866,Stranger,Stranger,match,1,660,mixed
567926866,Friend,Friend,match,0,574,mixed
567926866,Friend,Friend,match,0,480,mixed
567926866,Friend,Friend,match,1,410,mixed
567926866,Friend,Friend,match,1,678,mixed
567926866,Stranger,Stranger,match,1,495,mixed
567926866,Stranger,Friend,nonmatch,1,441,mixed
567926866,Self,Self,match,1,539,mixed
567926866,Friend,Self,nonmatch,1,598,mixed
567926866,Friend,Stranger,nonmatch,1,623,mixed
567926866,Friend,Self,nonmatch,0,546,mixed
567926866,Friend,Friend,match,0,476,mixed
567926866,Friend,Stranger,nonmatch,1,454,mixed
567926866,Stranger,Stranger,match,1,528,mixed
567926866,Self,Stranger,nonmatch,1,666,mixed
567926866,Stranger,Self,nonmatch,0,628,mixed
567926866,Stranger,Self,nonmatch,1,510,mixed
567926866,Self,Self,match,0,584,mixed
567926866,Stranger,Friend,nonmatch,1,522,mixed
567926866,Self,Stranger,nonmatch,1,636,mixed
567926866,Friend,Self,nonmatch,0,767,mixed
567926866,Stranger,Stranger,match,0,513,mixed
567926866,Friend,Self,nonmatch,1,803,mixed
567926866,Stranger,Self,nonmatch,1,741,mixed
567926866,Self,Self,match,1,759,mixed
567926866,Self,Stranger,nonmatch,1,506,mixed
567926866,Stranger,Stranger,match,0,629,mixed
567926866,Friend,Stranger,nonmatch,1,494,mixed
567926866,Stranger,Stranger,match,1,480,mixed
567926866,Friend,Stranger,nonmatch,1,642,mixed
567926866,Self,Self,match,1,677,mixed
567926866,Self,Self,match,0,535,mixed
567926866,Friend,Friend,match,0,593,mixed
567926866,Self,Friend,nonmatch,1,699,mixed
567926866,Self,Self,match,0,637,mixed
567926866,Stranger,Self,nonmatch,1,895,mixed
567926866,Friend,Stranger,nonmatch,1,855,mixed
567926866,Stranger,Friend,nonmatch,1,841,mixed
567926866,Self,Stranger,nonmatch,1,762,mixed
567926866,Friend,Self,nonmatch,1,708,mixed
567926866,Self,Self,match,1,647,mixed
567926866,Self,Self,match,1,512,mixed
567926866,Self,Stranger,nonmatch,1,539,mixed
567926866,Self,Self,match,1,589,mixed
567926866,Stranger,Stranger,match,0,432,mixed
567926866,Friend,Self,nonmatch,1,713,mixed
567926866,Friend,Self,nonmatch,1,611,mixed
567926866,Friend,Friend,match,1,406,mixed
567926866,Self,Friend,nonmatch,0,504,mixed
567926866,Stranger,Stranger,match,1,690,mixed
567926866,Self,Friend,nonmatch,1,516,mixed
567926866,Stranger,Friend,nonmatch,1,551,mixed
567926866,Friend,Stranger,nonmatch,1,464,mixed
567926866,Friend,Friend,match,1,611,mixed
567926866,Friend,Friend,match,1,589,mixed
567926866,Stranger,Self,nonmatch,1,592,mixed
567926866,Self,Friend,nonmatch,1,562,mixed
567926866,Friend,Friend,match,1,771,mixed
567926866,Friend,Stranger,nonmatch,1,510,mixed
567926866,Self,Friend,nonmatch,1,584,mixed
567926866,Friend,Friend,match,1,634,mixed
567926866,Friend,Friend,match,1,644,mixed
567926866,Stranger,Stranger,match,0,511,mixed
567926866,Stranger,Stranger,match,1,665,mixed
567926866,Friend,Friend,match,0,571,mixed
567926866,Stranger,Stranger,match,0,542,mixed
567926866,Stranger,Friend,nonmatch,1,719,mixed
567926866,Self,Self,match,1,577,mixed
567926866,Friend,Friend,match,1,451,mixed
567926866,Friend,Friend,match,1,926,mixed
567926866,Self,Self,match,0,548,mixed
567926866,Stranger,Friend,nonmatch,1,703,mixed
567926866,Stranger,Stranger,match,0,672,mixed
567926866,Stranger,Stranger,match,1,1187,mixed
567926866,Self,Friend,nonmatch,1,822,blocked
567926866,Self,Friend,nonmatch,1,377,blocked
567926866,Self,Self,match,1,586,blocked
567926866,Self,Self,match,1,437,blocked
567926866,Self,Stranger,nonmatch,1,638,blocked
567926866,Self,Self,match,1,825,blocked
567926866,Self,Friend,nonmatch,0,435,blocked
567926866,Self,Stranger,nonmatch,1,637,blocked
567926866,Self,Self,match,1,679,blocked
567926866,Self,Self,match,1,425,blocked
567926866,Self,Self,match,1,412,blocked
567926866,Self,Friend,nonmatch,0,390,blocked
567926866,Self,Stranger,nonmatch,1,576,blocked
567926866,Self,Friend,nonmatch,1,786,blocked
567926866,Self,Self,match,1,613,blocked
567926866,Self,Self,match,1,776,blocked
567926866,Self,Self,match,1,737,blocked
567926866,Self,Friend,nonmatch,1,659,blocked
567926866,Self,Stranger,nonmatch,1,501,blocked
567926866,Self,Stranger,nonmatch,1,737,blocked
567926866,Self,Stranger,nonmatch,1,546,blocked
567926866,Self,Self,match,1,516,blocked
567926866,Self,Self,match,1,518,blocked
567926866,Self,Self,match,1,657,blocked
567926866,Self,Self,match,1,506,blocked
567926866,Self,Self,match,1,565,blocked
567926866,Self,Stranger,nonmatch,1,928,blocked
567926866,Self,Self,match,1,773,blocked
567926866,Self,Stranger,nonmatch,1,464,blocked
567926866,Self,Friend,nonmatch,1,746,blocked
567926866,Self,Self,match,1,620,blocked
567926866,Self,Self,match,1,454,blocked
567926866,Self,Stranger,nonmatch,1,602,blocked
567926866,Self,Friend,nonmatch,1,554,blocked
567926866,Self,Stranger,nonmatch,1,629,blocked
567926866,Self,Self,match,1,535,blocked
567926866,Self,Self,match,1,562,blocked
567926866,Self,Self,match,1,387,blocked
567926866,Self,Friend,nonmatch,1,438,blocked
567926866,Self,Stranger,nonmatch,1,584,blocked
567926866,Self,Self,match,0,498,blocked
567926866,Self,Friend,nonmatch,1,492,blocked
567926866,Self,Friend,nonmatch,1,454,blocked
567926866,Self,Self,match,1,521,blocked
567926866,Self,Self,match,1,514,blocked
567926866,Self,Stranger,nonmatch,1,589,blocked
567926866,Self,Self,match,1,671,blocked
567926866,Self,Self,match,1,505,blocked
567926866,Self,Friend,nonmatch,1,459,blocked
567926866,Self,Stranger,nonmatch,1,469,blocked
567926866,Self,Stranger,nonmatch,1,456,blocked
567926866,Self,Stranger,nonmatch,1,754,blocked
567926866,Self,Self,match,0,396,blocked
567926866,Self,Self,match,1,854,blocked
567926866,Self,Self,match,1,408,blocked
567926866,Self,Friend,nonmatch,0,386,blocked
567926866,Self,Friend,nonmatch,1,548,blocked
567926866,Self,Self,match,1,615,blocked
567926866,Self,Friend,nonmatch,1,528,blocked
567926866,Self,Self,match,1,682,blocked
782845634,Friend,Friend,match,1,1113,mixed
782845634,Self,Stranger,nonmatch,1,633,mixed
782845634,Stranger,Self,nonmatch,1,936,mixed
782845634,Friend,Stranger,nonmatch,1,816,mixed
782845634,Stranger,Stranger,match,0,682,mixed
782845634,Stranger,Friend,nonmatch,1,1081,mixed
782845634,Self,Friend,nonmatch,1,689,mixed
782845634,Stranger,Friend,nonmatch,1,1058,mixed
782845634,Self,Self,match,1,727,mixed
782845634,Friend,Stranger,nonmatch,1,904,mixed
782845634,Friend,Friend,match,1,873,mixed
782845634,Self,Friend,nonmatch,0,1190,mixed
782845634,Self,Self,match,1,798,mixed
782845634,Self,Self,match,1,592,mixed
782845634,Friend,Friend,match,1,675,mixed
782845634,Stranger,Stranger,match,0,661,mixed
782845634,Stranger,Self,nonmatch,1,817,mixed
782845634,Stranger,Stranger,match,1,1117,mixed
782845634,Self,Stranger,nonmatch,1,763,mixed
782845634,Friend,Friend,match,1,685,mixed
782845634,Stranger,Friend,nonmatch,1,1006,mixed
782845634,Stranger,Stranger,match,1,793,mixed
782845634,Stranger,Friend,nonmatch,1,888,mixed
782845634,Stranger,Stranger,match,1,824,mixed
782845634,Stranger,Friend,nonmatch,1,953,mixed
782845634,Self,Self,match,1,612,mixed
782845634,Stranger,Self,nonmatch,1,880,mixed
782845634,Self,Self,match,1,740,mixed
782845634,Stranger,Stranger,match,1,757,mixed
782845634,Friend,Friend,match,1,632,mixed
782845634,Self,Self,match,1,707,mixed
782845634,Self,Stranger,nonmatch,0,981,mixed
782845634,Stranger,Stranger,match,1,719,mixed
782845634,Self,Stranger,nonmatch,1,978,mixed
782845634,Stranger,Self,nonmatch,0,847,mixed
782845634,Self,Stranger,nonmatch,1,865,mixed
782845634,Friend,Self,nonmatch,1,789,mixed
782845634,Friend,Self,nonmatch,1,648,mixed
782845634,Stranger,Stranger,match,1,793,mixed
782845634,Stranger,Stranger,match,1,927,mixed
782845634,Friend,Friend,match,1,617,mixed
782845634,Friend,Stranger,nonmatch,1,741,mixed
782845634,Friend,Self,nonmatch,0,773,mixed
782845634,Friend,Friend,match,1,615,mixed
782845634,Self,Friend,nonmatch,1,1194,mixed
782845634,Self,Self,match,1,744,mixed
782845634,Self,Friend,nonmatch,1,774,mixed
782845634,Friend,Self,nonmatch,1,1013,mixed
782845634,Self,Self,match,1,732,mixed
782845634,Self,Friend,nonmatch,1,790,mixed
782845634,Friend,Friend,match,1,829,mixed
782845634,Friend,Friend,match,1,831,mixed
782845634,Stranger,Stranger,match,1,818,mixed
782845634,Stranger,Self,nonmatch,1,666,mixed
782845634,Friend,Stranger,nonmatch,1,827,mixed
782845634,Friend,Stranger,nonmatch,1,842,mixed
782845634,Self,Self,match,1,749,mixed
782845634,Friend,Self,nonmatch,1,885,mixed
782845634,Self,Self,match,1,641,mixed
782845634,Friend,Friend,match,1,704,mixed
782845634,Self,Self,match,1,607,blocked
782845634,Self,Friend,nonmatch,1,778,blocked
782845634,Self,Self,match,1,658,blocked
782845634,Self,Stranger,nonmatch,1,845,blocked
782845634,Self,Self,match,1,679,blocked
782845634,Self,Self,match,1,699,blocked
782845634,Self,Friend,nonmatch,1,709,blocked
782845634,Self,Self,match,1,597,blocked
782845634,Self,Self,match,1,595,blocked
782845634,Self,Self,match,1,509,blocked
782845634,Self,Self,match,1,491,blocked
782845634,Self,Self,match,1,519,blocked
782845634,Self,Stranger,nonmatch,1,500,blocked
782845634,Self,Friend,nonmatch,1,660,blocked
782845634,Self,Stranger,nonmatch,1,659,blocked
782845634,Self,Self,match,1,580,blocked
782845634,Self,Self,match,1,541,blocked
782845634,Self,Self,match,1,469,blocked
782845634,Self,Stranger,nonmatch,1,581,blocked
782845634,Self,Stranger,nonmatch,1,613,blocked
782845634,Self,Self,match,1,468,blocked
782845634,Self,Self,match,1,452,blocked
782845634,Self,Friend,nonmatch,1,617,blocked
782845634,Self,Stranger,nonmatch,1,726,blocked
782845634,Self,Stranger,nonmatch,1,552,blocked
782845634,Self,Stranger,nonmatch,1,588,blocked
782845634,Self,Self,match,1,493,blocked
782845634,Self,Self,match,1,529,blocked
782845634,Self,Friend,nonmatch,1,561,blocked
782845634,Self,Self,match,1,617,blocked
782845634,Self,Friend,nonmatch,1,642,blocked
782845634,Self,Self,match,1,607,blocked
782845634,Self,Stranger,nonmatch,1,556,blocked
782845634,Self,Stranger,nonmatch,1,617,blocked
782845634,Self,Friend,nonmatch,1,489,blocked
782845634,Self,Self,match,1,452,blocked
782845634,Self,Friend,nonmatch,1,565,blocked
782845634,Self,Stranger,nonmatch,1,561,blocked
782845634,Self,Stranger,nonmatch,1,422,blocked
782845634,Self,Stranger,nonmatch,1,483,blocked
782845634,Self,Friend,nonmatch,1,550,blocked
782845634,Self,Friend,nonmatch,1,710,blocked
782845634,Self,Self,match,1,639,blocked
782845634,Self,Self,match,1,512,blocked
782845634,Self,Friend,nonmatch,1,546,blocked
782845634,Self,Self,match,1,628,blocked
782845634,Self,Self,match,1,562,blocked
782845634,Self,Self,match,1,508,blocked
782845634,Self,Self,match,1,491,blocked
782845634,Self,Self,match,1,676,blocked
782845634,Self,Friend,nonmatch,1,528,blocked
782845634,Self,Friend,nonmatch,1,362,blocked
782845634,Self,Stranger,nonmatch,1,467,blocked
782845634,Self,Self,match,1,552,blocked
782845634,Self,Self,match,1,513,blocked
782845634,Self,Friend,nonmatch,1,623,blocked
782845634,Self,Self,match,1,581,blocked
782845634,Self,Stranger,nonmatch,1,540,blocked
782845634,Self,Friend,nonmatch,1,540,blocked
782845634,Self,Self,match,1,492,blocked
782845634,Self,Stranger,nonmatch,1,1265,mixed
782845634,Friend,Friend,match,1,803,mixed
782845634,Stranger,Stranger,match,0,637,mixed
782845634,Friend,Self,nonmatch,1,877,mixed
782845634,Friend,Friend,match,1,809,mixed
782845634,Friend,Self,nonmatch,1,800,mixed
782845634,Stranger,Friend,nonmatch,1,997,mixed
782845634,Stranger,Stranger,match,1,828,mixed
782845634,Friend,Friend,match,1,626,mixed
782845634,Stranger,Stranger,match,1,651,mixed
782845634,Self,Friend,nonmatch,1,759,mixed
782845634,Friend,Self,nonmatch,1,718,mixed
782845634,Friend,Friend,match,1,701,mixed
782845634,Self,Stranger,nonmatch,1,874,mixed
782845634,Self,Friend,nonmatch,1,1192,mixed
782845634,Friend,Friend,match,1,578,mixed
782845634,Stranger,Stranger,match,1,720,mixed
782845634,Self,Friend,nonmatch,1,863,mixed
782845634,Stranger,Stranger,match,1,725,mixed
782845634,Friend,Friend,match,1,661,mixed
782845634,Stranger,Friend,nonmatch,1,1162,mixed
782845634,Self,Self,match,1,618,mixed
782845634,Friend,Self,nonmatch,1,729,mixed
782845634,Self,Self,match,1,564,mixed
782845634,Stranger,Friend,nonmatch,1,899,mixed
782845634,Friend,Friend,match,1,679,mixed
782845634,Stranger,Stranger,match,1,634,mixed
782845634,Stranger,Stranger,match,1,732,mixed
782845634,Self,Stranger,nonmatch,1,835,mixed
782845634,Stranger,Stranger,match,1,689,mixed
782845634,Friend,Friend,match,1,619,mixed
782845634,Friend,Stranger,nonmatch,1,1249,mixed
782845634,Friend,Stranger,nonmatch,1,886,mixed
782845634,Self,Self,match,1,519,mixed
782845634,Stranger,Self,nonmatch,1,770,mixed
782845634,Self,Stranger,nonmatch,1,812,mixed
782845634,Self,Self,match,0,840,mixed
782845634,Self,Self,match,1,762,mixed
782845634,Stranger,Self,nonmatch,1,668,mixed
782845634,Self,Friend,nonmatch,1,849,mixed
782845634,Stranger,Self,nonmatch,1,933,mixed
782845634,Self,Self,match,0,704,mixed
782845634,Friend,Stranger,nonmatch,1,1038,mixed
782845634,Stranger,Self,nonmatch,1,816,mixed
782845634,Stranger,Friend,nonmatch,1,756,mixed
782845634,Friend,Friend,match,1,716,mixed
782845634,Stranger,Stranger,match,1,787,mixed
782845634,Friend,Stranger,nonmatch,1,855,mixed
782845634,Self,Self,match,1,664,mixed
782845634,Friend,Self,nonmatch,1,777,mixed
782845634,Self,Stranger,nonmatch,1,744,mixed
782845634,Stranger,Friend,nonmatch,1,889,mixed
782845634,Friend,Stranger,nonmatch,1,1191,mixed
782845634,Self,Self,match,1,616,mixed
782845634,Self,Self,match,1,614,mixed
782845634,Self,Self,match,1,605,mixed
782845634,Self,Friend,nonmatch,1,840,mixed
782845634,Stranger,Stranger,match,1,1003,mixed
782845634,Friend,Friend,match,1,649,mixed
782845634,Stranger,Self,nonmatch,1,849,mixed
782845634,Self,Self,match,1,660,mixed
782845634,Friend,Self,nonmatch,0,589,mixed
782845634,Self,Self,match,1,646,mixed
782845634,Friend,Stranger,nonmatch,1,869,mixed
782845634,Self,Self,match,1,707,mixed
782845634,Stranger,Stranger,match,1,809,mixed
782845634,Friend,Stranger,nonmatch,1,825,mixed
782845634,Self,Self,match,1,543,mixed
782845634,Stranger,Stranger,match,1,751,mixed
782845634,Friend,Friend,match,1,682,mixed
782845634,Stranger,Friend,nonmatch,1,771,mixed
782845634,Friend,Self,nonmatch,1,875,mixed
782845634,Friend,Stranger,nonmatch,1,1036,mixed
782845634,Self,Self,match,1,579,mixed
782845634,Stranger,Stranger,match,1,730,mixed
782845634,Friend,Friend,match,1,780,mixed
782845634,Self,Stranger,nonmatch,1,710,mixed
782845634,Friend,Friend,match,1,960,mixed
782845634,Stranger,Friend,nonmatch,1,666,mixed
782845634,Friend,Friend,match,1,635,mixed
782845634,Self,Self,match,1,567,mixed
782845634,Stranger,Stranger,match,1,713,mixed
782845634,Stranger,Stranger,match,1,633,mixed
782845634,Friend,Friend,match,1,615,mixed
782845634,Friend,Friend,match,1,700,mixed
782845634,Self,Self,match,1,681,mixed
782845634,Friend,Friend,match,1,689,mixed
782845634,Self,Self,match,1,570,mixed
782845634,Self,Friend,nonmatch,0,667,mixed
782845634,Self,Stranger,nonmatch,1,759,mixed
782845634,Stranger,Self,nonmatch,1,715,mixed
782845634,Stranger,Friend,nonmatch,1,681,mixed
782845634,Self,Friend,nonmatch,1,670,mixed
782845634,Self,Friend,nonmatch,1,575,mixed
782845634,Stranger,Friend,nonmatch,1,638,mixed
782845634,Friend,Friend,match,1,766,mixed
782845634,Stranger,Stranger,match,1,645,mixed
782845634,Stranger,Stranger,match,1,774,mixed
782845634,Friend,Self,nonmatch,1,808,mixed
782845634,Stranger,Self,nonmatch,1,751,mixed
782845634,Self,Stranger,nonmatch,1,922,mixed
782845634,Stranger,Self,nonmatch,1,883,mixed
782845634,Self,Friend,nonmatch,1,1102,mixed
782845634,Friend,Self,nonmatch,1,768,mixed
782845634,Self,Stranger,nonmatch,1,712,mixed
782845634,Stranger,Stranger,match,1,671,mixed
782845634,Self,Stranger,nonmatch,1,623,mixed
782845634,Self,Friend,nonmatch,1,653,mixed
782845634,Friend,Stranger,nonmatch,1,755,mixed
782845634,Stranger,Self,nonmatch,1,629,mixed
782845634,Stranger,Stranger,match,1,682,mixed
782845634,Friend,Friend,match,1,708,mixed
782845634,Friend,Friend,match,1,694,mixed
782845634,Friend,Self,nonmatch,1,616,mixed
782845634,Self,Self,match,1,992,mixed
782845634,Self,Self,match,1,784,mixed
782845634,Friend,Stranger,nonmatch,1,820,mixed
782845634,Stranger,Stranger,match,1,665,mixed
782845634,Stranger,Self,nonmatch,1,674,mixed
782845634,Stranger,Friend,nonmatch,1,1031,mixed
782845634,Stranger,Self,nonmatch,1,738,blocked
782845634,Stranger,Stranger,match,1,614,blocked
782845634,Stranger,Stranger,match,1,799,blocked
782845634,Stranger,Self,nonmatch,1,633,blocked
782845634,Stranger,Stranger,match,1,766,blocked
782845634,Stranger,Stranger,match,1,791,blocked
782845634,Stranger,Stranger,match,1,597,blocked
782845634,Stranger,Stranger,match,1,506,blocked
782845634,Stranger,Friend,nonmatch,1,476,blocked
782845634,Stranger,Self,nonmatch,1,879,blocked
782845634,Stranger,Stranger,match,1,496,blocked
782845634,Stranger,Stranger,match,1,464,blocked
782845634,Stranger,Friend,nonmatch,1,658,blocked
782845634,Stranger,Stranger,match,0,473,blocked
782845634,Stranger,Stranger,match,1,610,blocked
782845634,Stranger,Self,nonmatch,1,768,blocked
782845634,Stranger,Self,nonmatch,1,852,blocked
782845634,Stranger,Friend,nonmatch,1,634,blocked
782845634,Stranger,Stranger,match,1,720,blocked
782845634,Stranger,Stranger,match,1,438,blocked
782845634,Stranger,Self,nonmatch,1,352,blocked
782845634,Stranger,Stranger,match,1,600,blocked
782845634,Stranger,Stranger,match,1,553,blocked
782845634,Stranger,Stranger,match,1,428,blocked
782845634,Stranger,Friend,nonmatch,1,413,blocked
782845634,Stranger,Self,nonmatch,1,357,blocked
