Subject,Age,Sex,Arouse.RESP,Valence.RESP,condition,respond3.ACC,respond3.RT,mood,Session
32,20,female,3,6,Familiar-shape_Matched,0,679,serenity,S2
32,20,female,3,6,Stranger-shape_Mismatched,1,604,serenity,S2
32,20,female,3,6,Familiar-shape_Matched,1,365,serenity,S2
32,20,female,3,6,Familiar-shape_Mismatched,1,491,serenity,S2
32,20,female,3,6,Stranger-shape_Matched,1,675,serenity,S2
32,20,female,3,6,Stranger-shape_Mismatched,1,559,serenity,S2
32,20,female,3,6,Familiar-shape_Mismatched,1,563,serenity,S2
32,20,female,3,6,Stranger-shape_Matched,1,587,serenity,S2
32,20,female,3,6,Self-shape_Matched,1,795,serenity,S2
32,20,female,3,6,Familiar-shape_Matched,1,453,serenity,S2
32,20,female,3,6,Stranger-shape_Matched,1,685,serenity,S2
32,20,female,3,6,Familiar-shape_Mismatched,0,836,serenity,S2
32,20,female,3,6,Self-shape_Mismatched,1,590,serenity,S2
32,20,female,3,6,Familiar-shape_Mismatched,1,802,serenity,S2
32,20,female,3,6,Self-shape_Mismatched,1,603,serenity,S2
32,20,female,3,6,Familiar-shape_Matched,1,717,serenity,S2
32,20,female,3,6,Stranger-shape_Mismatched,1,541,serenity,S2
32,20,female,3,6,Familiar-shape_Matched,1,700,serenity,S2
32,20,female,3,6,Stranger-shape_Matched,1,620,serenity,S2
32,20,female,3,6,Self-shape_Matched,1,430,serenity,S2
32,20,female,3,6,Familiar-shape_Mismatched,1,584,serenity,S2
32,20,female,3,6,Self-shape_Mismatched,1,719,serenity,S2
32,20,female,3,6,Stranger-shape_Matched,1,746,serenity,S2
32,20,female,3,6,Stranger-shape_Matched,1,488,serenity,S2
32,20,female,3,6,Stranger-shape_Matched,1,363,serenity,S2
32,20,female,3,6,Stranger-shape_Matched,1,344,serenity,S2
32,20,female,3,6,Self-shape_Mismatched,1,583,serenity,S2
32,20,female,3,6,Familiar-shape_Matched,1,496,serenity,S2
32,20,female,3,6,Stranger-shape_Mismatched,1,553,serenity,S2
32,20,female,3,6,Self-shape_Matched,1,418,serenity,S2
32,20,female,3,6,Familiar-shape_Matched,1,480,serenity,S2
32,20,female,3,6,Familiar-shape_Matched,1,406,serenity,S2
32,20,female,3,6,Stranger-shape_Mismatched,1,498,serenity,S2
32,20,female,3,6,Familiar-shape_Mismatched,1,564,serenity,S2
32,20,female,3,6,Self-shape_Mismatched,1,581,serenity,S2
32,20,female,3,6,Self-shape_Mismatched,1,428,serenity,S2
32,20,female,3,6,Stranger-shape_Matched,1,551,serenity,S2
32,20,female,3,6,Self-shape_Matched,1,447,serenity,S2
32,20,female,3,6,Familiar-shape_Mismatched,0,671,serenity,S2
32,20,female,3,6,Stranger-shape_Matched,1,398,serenity,S2
32,20,female,3,6,Self-shape_Mismatched,1,615,serenity,S2
32,20,female,3,6,Self-shape_Matched,1,440,serenity,S2
32,20,female,3,6,Self-shape_Mismatched,0,750,serenity,S2
32,20,female,3,6,Self-shape_Matched,1,824,serenity,S2
32,20,female,3,6,Self-shape_Matched,1,489,serenity,S2
32,20,female,3,6,Stranger-shape_Matched,1,483,serenity,S2
32,20,female,3,6,Self-shape_Mismatched,0,679,serenity,S2
32,20,female,3,6,Stranger-shape_Mismatched,1,668,serenity,S2
32,20,female,3,6,Self-shape_Matched,1,578,serenity,S2
32,20,female,3,6,Stranger-shape_Mismatched,1,642,serenity,S2
32,20,female,3,6,Familiar-shape_Mismatched,1,762,serenity,S2
32,20,female,3,6,Self-shape_Matched,1,451,serenity,S2
32,20,female,3,6,Self-shape_Mismatched,1,605,serenity,S2
32,20,female,3,6,Familiar-shape_Matched,0,829,serenity,S2
17,19,female,4,8,Stranger-shape_Mismatched,1,326,serenity,S3
17,19,female,4,8,Stranger-shape_Mismatched,1,290,serenity,S3
17,19,female,4,8,Self-shape_Matched,1,428,serenity,S3
17,19,female,4,8,Self-shape_Mismatched,1,398,serenity,S3
17,19,female,4,8,Self-shape_Matched,1,420,serenity,S3
17,19,female,4,8,Self-shape_Mismatched,1,407,serenity,S3
17,19,female,4,8,Familiar-shape_Mismatched,0,502,serenity,S3
17,19,female,4,8,Stranger-shape_Mismatched,1,417,serenity,S3
17,19,female,4,8,Familiar-shape_Matched,1,401,serenity,S3
17,19,female,4,8,Self-shape_Mismatched,1,549,serenity,S3
17,19,female,4,8,Stranger-shape_Mismatched,1,498,serenity,S3
17,19,female,4,8,Self-shape_Mismatched,1,441,serenity,S3
17,19,female,4,8,Familiar-shape_Mismatched,0,429,serenity,S3
17,19,female,4,8,Stranger-shape_Matched,1,487,serenity,S3
17,19,female,4,8,Stranger-shape_Matched,0,259,serenity,S3
17,19,female,4,8,Familiar-shape_Matched,1,424,serenity,S3
17,19,female,4,8,Stranger-shape_Mismatched,1,403,serenity,S3
17,19,female,4,8,Familiar-shape_Matched,1,577,serenity,S3
17,19,female,4,8,Self-shape_Matched,1,308,serenity,S3
17,19,female,4,8,Familiar-shape_Mismatched,1,324,serenity,S3
17,19,female,4,8,Familiar-shape_Mismatched,1,516,serenity,S3
17,19,female,4,8,Self-shape_Matched,1,390,serenity,S3
17,19,female,4,8,Familiar-shape_Mismatched,1,750,serenity,S3
17,19,female,4,8,Self-shape_Mismatched,1,692,serenity,S3
17,19,female,4,8,Familiar-shape_Matched,0,583,serenity,S3
17,19,female,4,8,Familiar-shape_Matched,1,509,serenity,S3
17,19,female,4,8,Familiar-shape_Mismatched,1,366,serenity,S3
17,19,female,4,8,Self-shape_Mismatched,1,467,serenity,S3
17,19,female,4,8,Stranger-shape_Matched,1,485,serenity,S3
17,19,female,4,8,Familiar-shape_Mismatched,1,368,serenity,S3
17,19,female,4,8,Stranger-shape_Matched,1,351,serenity,S3
17,19,female,4,8,Familiar-shape_Matched,1,592,serenity,S3
17,19,female,4,8,Stranger-shape_Matched,0,328,serenity,S3
17,19,female,4,8,Stranger-shape_Matched,1,355,serenity,S3
17,19,female,4,8,Stranger-shape_Mismatched,1,360,serenity,S3
17,19,female,4,8,Familiar-shape_Mismatched,1,438,serenity,S3
17,19,female,4,8,Self-shape_Matched,1,268,serenity,S3
17,19,female,4,8,Self-shape_Mismatched,1,391,serenity,S3
17,19,female,4,8,Familiar-shape_Mismatched,0,619,serenity,S3
17,19,female,4,8,Stranger-shape_Mismatched,1,442,serenity,S3
17,19,female,4,8,Self-shape_Matched,1,483,serenity,S3
17,19,female,4,8,Stranger-shape_Mismatched,1,364,serenity,S3
17,19,female,4,8,Self-shape_Matched,1,398,serenity,S3
17,19,female,4,8,Stranger-shape_Matched,0,279,serenity,S3
17,19,female,4,8,Stranger-shape_Mismatched,1,430,serenity,S3
17,19,female,4,8,Stranger-shape_Matched,1,337,serenity,S3
17,19,female,4,8,Self-shape_Mismatched,1,396,serenity,S3
17,19,female,4,8,Familiar-shape_Matched,1,475,serenity,S3
17,19,female,4,8,Stranger-shape_Mismatched,1,338,serenity,S3
17,19,female,4,8,Stranger-shape_Matched,1,528,serenity,S3
17,19,female,4,8,Stranger-shape_Mismatched,1,369,serenity,S3
17,19,female,4,8,Self-shape_Mismatched,1,463,serenity,S3
17,19,female,4,8,Self-shape_Matched,1,407,serenity,S3
17,19,female,4,8,Familiar-shape_Mismatched,1,495,serenity,S3
17,19,female,4,8,Self-shape_Mismatched,1,539,serenity,S3
17,19,female,4,8,Familiar-shape_Matched,1,407,serenity,S3
17,19,female,4,8,Stranger-shape_Matched,0,558,serenity,S3
17,19,female,4,8,Familiar-shape_Matched,1,684,serenity,S3
17,19,female,4,8,Familiar-shape_Matched,1,521,serenity,S3
17,19,female,4,8,Self-shape_Matched,1,419,serenity,S3
17,19,female,4,8,Familiar-shape_Mismatched,0,279,serenity,S3
17,19,female,4,8,Familiar-shape_Mismatched,1,523,serenity,S3
17,19,female,4,8,Familiar-shape_Matched,1,477,serenity,S3
17,19,female,4,8,Self-shape_Matched,1,333,serenity,S3
17,19,female,4,8,Stranger-shape_Mismatched,1,516,serenity,S3
17,19,female,4,8,Stranger-shape_Matched,1,428,serenity,S3
17,19,female,4,8,Stranger-shape_Matched,1,355,serenity,S3
17,19,female,4,8,Self-shape_Matched,1,433,serenity,S3
17,19,female,4,8,Self-shape_Matched,1,327,serenity,S3
17,19,female,4,8,Familiar-shape_Matched,1,343,serenity,S3
17,19,female,4,8,Self-shape_Mismatched,1,523,serenity,S3
17,19,female,4,8,Self-shape_Mismatched,1,530,serenity,S3
17,19,female,4,8,Familiar-shape_Matched,1,589,serenity,S3
17,19,female,4,8,Familiar-shape_Matched,1,357,serenity,S3
17,19,female,4,8,Stranger-shape_Matched,1,397,serenity,S3
17,19,female,4,8,Self-shape_Mismatched,1,425,serenity,S3
17,19,female,4,8,Self-shape_Matched,1,362,serenity,S3
17,19,female,4,8,Stranger-shape_Mismatched,1,470,serenity,S3
17,19,female,4,8,Familiar-shape_Matched,1,565,serenity,S3
17,19,female,4,8,Familiar-shape_Mismatched,1,405,serenity,S3
17,19,female,4,8,Self-shape_Matched,1,339,serenity,S3
17,19,female,4,8,Familiar-shape_Mismatched,1,487,serenity,S3
17,19,female,4,8,Stranger-shape_Matched,1,429,serenity,S3
17,19,female,4,8,Self-shape_Matched,1,422,serenity,S3
17,19,female,4,8,Stranger-shape_Mismatched,1,360,serenity,S3
17,19,female,4,8,Stranger-shape_Mismatched,1,407,serenity,S3
17,19,female,4,8,Self-shape_Mismatched,1,439,serenity,S3
17,19,female,4,8,Stranger-shape_Mismatched,1,448,serenity,S3
17,19,female,4,8,Self-shape_Mismatched,1,518,serenity,S3
17,19,female,4,8,Self-shape_Mismatched,1,310,serenity,S3
17,19,female,4,8,Stranger-shape_Matched,0,425,serenity,S3
17,19,female,4,8,Familiar-shape_Mismatched,1,497,serenity,S3
17,19,female,4,8,Stranger-shape_Mismatched,1,347,serenity,S3
17,19,female,4,8,Self-shape_Mismatched,1,370,serenity,S3
17,19,female,4,8,Familiar-shape_Mismatched,1,431,serenity,S3
17,19,female,4,8,Self-shape_Mismatched,1,394,serenity,S3
17,19,female,4,8,Familiar-shape_Mismatched,1,489,serenity,S3
17,19,female,4,8,Self-shape_Matched,0,300,serenity,S3
17,19,female,4,8,Self-shape_Matched,1,351,serenity,S3
17,19,female,4,8,Familiar-shape_Matched,1,405,serenity,S3
17,19,female,4,8,Stranger-shape_Mismatched,1,430,serenity,S3
17,19,female,4,8,Familiar-shape_Matched,0,408,serenity,S3
17,19,female,4,8,Self-shape_Matched,1,359,serenity,S3
17,19,female,4,8,Self-shape_Matched,1,374,serenity,S3
17,19,female,4,8,Self-shape_Matched,1,242,serenity,S3
17,19,female,4,8,Self-shape_Mismatched,1,377,serenity,S3
17,19,female,4,8,Familiar-shape_Matched,1,411,serenity,S3
17,19,female,4,8,Stranger-shape_Matched,0,343,serenity,S3
17,19,female,4,8,Stranger-shape_Matched,1,305,serenity,S3
17,19,female,4,8,Stranger-shape_Mismatched,1,401,serenity,S3
17,19,female,4,8,Stranger-shape_Mismatched,1,384,serenity,S3
17,19,female,4,8,Familiar-shape_Matched,1,489,serenity,S3
17,19,female,4,8,Stranger-shape_Mismatched,1,529,serenity,S3
17,19,female,4,8,Familiar-shape_Matched,1,362,serenity,S3
17,19,female,4,8,Self-shape_Matched,1,379,serenity,S3
17,19,female,4,8,Familiar-shape_Mismatched,0,438,serenity,S3
17,19,female,4,8,Self-shape_Matched,1,402,serenity,S3
17,19,female,4,8,Stranger-shape_Matched,1,427,serenity,S3
17,19,female,4,8,Self-shape_Matched,1,400,serenity,S3
17,19,female,4,8,Self-shape_Mismatched,1,464,serenity,S3
17,19,female,4,8,Familiar-shape_Mismatched,0,362,serenity,S3
17,19,female,4,8,Familiar-shape_Mismatched,1,489,serenity,S3
17,19,female,4,8,Self-shape_Mismatched,1,420,serenity,S3
17,19,female,4,8,Familiar-shape_Mismatched,1,443,serenity,S3
17,19,female,4,8,Familiar-shape_Matched,1,580,serenity,S3
17,19,female,4,8,Familiar-shape_Matched,1,269,serenity,S3
17,19,female,4,8,Stranger-shape_Matched,1,366,serenity,S3
17,19,female,4,8,Familiar-shape_Mismatched,0,481,serenity,S3
17,19,female,4,8,Stranger-shape_Mismatched,1,473,serenity,S3
17,19,female,4,8,Stranger-shape_Mismatched,1,336,serenity,S3
17,19,female,4,8,Self-shape_Mismatched,0,650,serenity,S3
17,19,female,4,8,Stranger-shape_Matched,1,456,serenity,S3
17,19,female,4,8,Self-shape_Mismatched,1,533,serenity,S3
17,19,female,4,8,Stranger-shape_Matched,1,502,serenity,S3
17,19,female,4,8,Familiar-shape_Mismatched,1,516,serenity,S3
17,19,female,4,8,Familiar-shape_Matched,1,435,serenity,S3
17,19,female,4,8,Stranger-shape_Matched,1,408,serenity,S3
17,19,female,4,8,Self-shape_Mismatched,1,385,serenity,S3
17,19,female,4,8,Stranger-shape_Mismatched,1,401,serenity,S3
17,19,female,4,8,Self-shape_Matched,0,313,serenity,S3
17,19,female,4,8,Stranger-shape_Matched,1,446,serenity,S3
17,19,female,4,8,Familiar-shape_Matched,1,489,serenity,S3
17,19,female,4,8,Familiar-shape_Mismatched,1,427,serenity,S3
17,19,female,4,8,Stranger-shape_Matched,1,449,serenity,S3
19,19,female,3,7,Self-shape_Mismatched,0,554,serenity,S2
19,19,female,3,7,Stranger-shape_Matched,0,749,serenity,S2
19,19,female,3,7,Self-shape_Mismatched,1,646,serenity,S2
19,19,female,3,7,Self-shape_Matched,1,560,serenity,S2
19,19,female,3,7,Familiar-shape_Mismatched,1,555,serenity,S2
19,19,female,3,7,Familiar-shape_Matched,1,780,serenity,S2
19,19,female,3,7,Stranger-shape_Mismatched,1,564,serenity,S2
19,19,female,3,7,Self-shape_Mismatched,1,739,serenity,S2
19,19,female,3,7,Familiar-shape_Matched,1,529,serenity,S2
19,19,female,3,7,Stranger-shape_Mismatched,1,481,serenity,S2
19,19,female,3,7,Self-shape_Matched,1,634,serenity,S2
19,19,female,3,7,Stranger-shape_Matched,1,550,serenity,S2
19,19,female,3,7,Self-shape_Matched,1,461,serenity,S2
19,19,female,3,7,Familiar-shape_Matched,1,393,serenity,S2
19,19,female,3,7,Familiar-shape_Mismatched,1,514,serenity,S2
19,19,female,3,7,Stranger-shape_Mismatched,0,601,serenity,S2
19,19,female,3,7,Self-shape_Mismatched,1,758,serenity,S2
19,19,female,3,7,Stranger-shape_Matched,0,516,serenity,S2
19,19,female,3,7,Self-shape_Matched,1,479,serenity,S2
19,19,female,3,7,Familiar-shape_Matched,1,476,serenity,S2
19,19,female,3,7,Familiar-shape_Matched,1,686,serenity,S2
19,19,female,3,7,Stranger-shape_Mismatched,1,515,serenity,S2
19,19,female,3,7,Stranger-shape_Matched,1,962,serenity,S2
19,19,female,3,7,Familiar-shape_Mismatched,1,794,serenity,S2
19,19,female,3,7,Stranger-shape_Matched,1,603,serenity,S2
19,19,female,3,7,Self-shape_Matched,1,424,serenity,S2
19,19,female,3,7,Self-shape_Matched,1,469,serenity,S2
19,19,female,3,7,Self-shape_Mismatched,1,490,serenity,S2
19,19,female,3,7,Stranger-shape_Mismatched,1,584,serenity,S2
19,19,female,3,7,Self-shape_Matched,1,554,serenity,S2
19,19,female,3,7,Self-shape_Mismatched,0,683,serenity,S2
19,19,female,3,7,Self-shape_Mismatched,1,600,serenity,S2
19,19,female,3,7,Stranger-shape_Mismatched,1,556,serenity,S2
19,19,female,3,7,Stranger-shape_Mismatched,1,529,serenity,S2
19,19,female,3,7,Stranger-shape_Matched,1,689,serenity,S2
19,19,female,3,7,Self-shape_Matched,1,664,serenity,S2
19,19,female,3,7,Stranger-shape_Mismatched,0,655,serenity,S2
19,19,female,3,7,Stranger-shape_Matched,0,795,serenity,S2
19,19,female,3,7,Familiar-shape_Mismatched,1,553,serenity,S2
19,19,female,3,7,Stranger-shape_Mismatched,0,669,serenity,S2
19,19,female,3,7,Stranger-shape_Matched,1,747,serenity,S2
19,19,female,3,7,Stranger-shape_Mismatched,1,586,serenity,S2
19,19,female,3,7,Self-shape_Matched,1,558,serenity,S2
19,19,female,3,7,Stranger-shape_Matched,0,529,serenity,S2
19,19,female,3,7,Stranger-shape_Matched,1,415,serenity,S2
19,19,female,3,7,Self-shape_Mismatched,1,686,serenity,S2
19,19,female,3,7,Familiar-shape_Matched,1,690,serenity,S2
19,19,female,3,7,Familiar-shape_Matched,1,806,serenity,S2
19,19,female,3,7,Familiar-shape_Mismatched,1,472,serenity,S2
19,19,female,3,7,Familiar-shape_Mismatched,0,572,serenity,S2
19,19,female,3,7,Stranger-shape_Matched,1,675,serenity,S2
19,19,female,3,7,Self-shape_Mismatched,1,630,serenity,S2
19,19,female,3,7,Familiar-shape_Mismatched,1,557,serenity,S2
19,19,female,3,7,Familiar-shape_Matched,1,591,serenity,S2
19,19,female,3,7,Self-shape_Mismatched,1,660,serenity,S2
19,19,female,3,7,Familiar-shape_Mismatched,0,645,serenity,S2
19,19,female,3,7,Self-shape_Mismatched,1,671,serenity,S2
19,19,female,3,7,Familiar-shape_Mismatched,0,950,serenity,S2
19,19,female,3,7,Stranger-shape_Matched,1,516,serenity,S2
19,19,female,3,7,Familiar-shape_Mismatched,1,785,serenity,S2
19,19,female,3,7,Self-shape_Mismatched,1,590,serenity,S2
19,19,female,3,7,Stranger-shape_Mismatched,1,851,serenity,S2
19,19,female,3,7,Familiar-shape_Mismatched,1,560,serenity,S2
19,19,female,3,7,Self-shape_Matched,1,527,serenity,S2
19,19,female,3,7,Familiar-shape_Matched,0,647,serenity,S2
19,19,female,3,7,Self-shape_Matched,1,535,serenity,S2
19,19,female,3,7,Familiar-shape_Matched,1,554,serenity,S2
19,19,female,3,7,Familiar-shape_Matched,1,367,serenity,S2
19,19,female,3,7,Familiar-shape_Matched,1,349,serenity,S2
19,19,female,3,7,Familiar-shape_Mismatched,1,450,serenity,S2
19,19,female,3,7,Self-shape_Matched,1,552,serenity,S2
19,19,female,3,7,Familiar-shape_Matched,1,654,serenity,S2
19,19,female,3,7,Familiar-shape_Mismatched,1,488,serenity,S2
19,19,female,3,7,Familiar-shape_Matched,1,393,serenity,S2
19,19,female,3,7,Familiar-shape_Matched,1,518,serenity,S2
19,19,female,3,7,Stranger-shape_Matched,1,663,serenity,S2
19,19,female,3,7,Stranger-shape_Mismatched,0,622,serenity,S2
19,19,female,3,7,Stranger-shape_Mismatched,1,518,serenity,S2
19,19,female,3,7,Familiar-shape_Matched,1,441,serenity,S2
19,19,female,3,7,Familiar-shape_Matched,1,502,serenity,S2
19,19,female,3,7,Familiar-shape_Mismatched,1,544,serenity,S2
19,19,female,3,7,Familiar-shape_Mismatched,1,610,serenity,S2
19,19,female,3,7,Self-shape_Mismatched,1,639,serenity,S2
19,19,female,3,7,Familiar-shape_Matched,1,449,serenity,S2
19,19,female,3,7,Stranger-shape_Mismatched,1,454,serenity,S2
19,19,female,3,7,Stranger-shape_Matched,1,468,serenity,S2
19,19,female,3,7,Stranger-shape_Mismatched,1,517,serenity,S2
19,19,female,3,7,Familiar-shape_Mismatched,1,626,serenity,S2
19,19,female,3,7,Stranger-shape_Mismatched,1,453,serenity,S2
19,19,female,3,7,Familiar-shape_Mismatched,1,847,serenity,S2
19,19,female,3,7,Stranger-shape_Matched,0,505,serenity,S2
19,19,female,3,7,Self-shape_Mismatched,1,609,serenity,S2
19,19,female,3,7,Self-shape_Mismatched,1,627,serenity,S2
19,19,female,3,7,Stranger-shape_Matched,1,519,serenity,S2
19,19,female,3,7,Stranger-shape_Mismatched,1,428,serenity,S2
19,19,female,3,7,Familiar-shape_Matched,1,454,serenity,S2
19,19,female,3,7,Self-shape_Mismatched,1,634,serenity,S2
19,19,female,3,7,Familiar-shape_Matched,1,491,serenity,S2
19,19,female,3,7,Familiar-shape_Mismatched,1,516,serenity,S2
19,19,female,3,7,Self-shape_Matched,0,599,serenity,S2
19,19,female,3,7,Stranger-shape_Mismatched,1,989,serenity,S2
19,19,female,3,7,Familiar-shape_Matched,1,674,serenity,S2
19,19,female,3,7,Familiar-shape_Mismatched,1,534,serenity,S2
19,19,female,3,7,Stranger-shape_Mismatched,0,790,serenity,S2
19,19,female,3,7,Self-shape_Mismatched,1,709,serenity,S2
19,19,female,3,7,Self-shape_Mismatched,1,576,serenity,S2
19,19,female,3,7,Stranger-shape_Mismatched,1,638,serenity,S2
19,19,female,3,7,Stranger-shape_Matched,1,583,serenity,S2
19,19,female,3,7,Self-shape_Matched,1,545,serenity,S2
19,19,female,3,7,Stranger-shape_Mismatched,1,557,serenity,S2
19,19,female,3,7,Stranger-shape_Matched,0,705,serenity,S2
19,19,female,3,7,Familiar-shape_Mismatched,1,524,serenity,S2
19,19,female,3,7,Self-shape_Matched,1,535,serenity,S2
19,19,female,3,7,Stranger-shape_Matched,1,744,serenity,S2
19,19,female,3,7,Self-shape_Matched,1,614,serenity,S2
19,19,female,3,7,Familiar-shape_Mismatched,1,626,serenity,S2
19,19,female,3,7,Self-shape_Matched,1,529,serenity,S2
19,19,female,3,7,Self-shape_Mismatched,1,660,serenity,S2
19,19,female,3,7,Self-shape_Matched,1,503,serenity,S2
19,19,female,3,7,Self-shape_Matched,1,483,serenity,S2
19,19,female,3,7,Familiar-shape_Matched,0,537,serenity,S2
19,19,female,3,7,Self-shape_Mismatched,1,513,serenity,S2
19,19,female,3,7,Stranger-shape_Mismatched,1,472,serenity,S2
19,19,female,3,7,Stranger-shape_Matched,1,372,serenity,S2
19,19,female,3,7,Self-shape_Matched,1,707,serenity,S2
19,19,female,3,7,Stranger-shape_Matched,1,589,serenity,S2
19,19,female,3,7,Self-shape_Mismatched,1,464,serenity,S2
19,19,female,3,7,Familiar-shape_Matched,1,469,serenity,S2
19,19,female,3,7,Stranger-shape_Matched,1,374,serenity,S2
19,19,female,3,7,Self-shape_Matched,1,424,serenity,S2
19,19,female,3,7,Self-shape_Matched,1,316,serenity,S2
19,19,female,3,7,Familiar-shape_Mismatched,1,606,serenity,S2
19,19,female,3,7,Stranger-shape_Matched,1,468,serenity,S2
19,19,female,3,7,Self-shape_Mismatched,1,518,serenity,S2
19,19,female,3,7,Stranger-shape_Mismatched,1,798,serenity,S2
19,19,female,3,7,Familiar-shape_Mismatched,0,640,serenity,S2
19,19,female,3,7,Self-shape_Mismatched,0,720,serenity,S2
19,19,female,3,7,Self-shape_Mismatched,1,738,serenity,S2
19,19,female,3,7,Self-shape_Matched,1,637,serenity,S2
19,19,female,3,7,Self-shape_Matched,1,786,serenity,S2
19,19,female,3,7,Familiar-shape_Matched,1,559,serenity,S2
19,19,female,3,7,Familiar-shape_Mismatched,0,586,serenity,S2
20,18,female,4,7,Stranger-shape_Mismatched,1,895,serenity,S3
20,18,female,4,7,Self-shape_Matched,1,601,serenity,S3
20,18,female,4,7,Stranger-shape_Mismatched,1,680,serenity,S3
20,18,female,4,7,Stranger-shape_Matched,1,998,serenity,S3
20,18,female,4,7,Self-shape_Mismatched,1,656,serenity,S3
20,18,female,4,7,Self-shape_Mismatched,1,655,serenity,S3
20,18,female,4,7,Self-shape_Mismatched,1,551,serenity,S3
20,18,female,4,7,Familiar-shape_Matched,1,557,serenity,S3
20,18,female,4,7,Self-shape_Matched,1,607,serenity,S3
20,18,female,4,7,Stranger-shape_Matched,1,496,serenity,S3
20,18,female,4,7,Familiar-shape_Matched,1,567,serenity,S3
20,18,female,4,7,Self-shape_Matched,1,560,serenity,S3
20,18,female,4,7,Familiar-shape_Matched,1,447,serenity,S3
20,18,female,4,7,Familiar-shape_Mismatched,0,652,serenity,S3
20,18,female,4,7,Self-shape_Matched,1,461,serenity,S3
20,18,female,4,7,Familiar-shape_Matched,1,489,serenity,S3
20,18,female,4,7,Self-shape_Mismatched,1,993,serenity,S3
20,18,female,4,7,Stranger-shape_Matched,1,647,serenity,S3
20,18,female,4,7,Stranger-shape_Mismatched,1,723,serenity,S3
20,18,female,4,7,Familiar-shape_Mismatched,1,847,serenity,S3
20,18,female,4,7,Familiar-shape_Mismatched,1,763,serenity,S3
20,18,female,4,7,Familiar-shape_Mismatched,1,493,serenity,S3
20,18,female,4,7,Stranger-shape_Mismatched,0,588,serenity,S3
20,18,female,4,7,Familiar-shape_Matched,1,611,serenity,S3
20,18,female,4,7,Self-shape_Mismatched,1,666,serenity,S3
20,18,female,4,7,Self-shape_Matched,1,591,serenity,S3
20,18,female,4,7,Familiar-shape_Mismatched,1,596,serenity,S3
20,18,female,4,7,Familiar-shape_Mismatched,1,528,serenity,S3
20,18,female,4,7,Familiar-shape_Matched,1,554,serenity,S3
20,18,female,4,7,Stranger-shape_Mismatched,1,554,serenity,S3
20,18,female,4,7,Self-shape_Mismatched,1,677,serenity,S3
20,18,female,4,7,Stranger-shape_Matched,1,496,serenity,S3
20,18,female,4,7,Familiar-shape_Mismatched,1,590,serenity,S3
20,18,female,4,7,Familiar-shape_Mismatched,1,641,serenity,S3
20,18,female,4,7,Self-shape_Mismatched,1,895,serenity,S3
20,18,female,4,7,Stranger-shape_Matched,1,668,serenity,S3
20,18,female,4,7,Self-shape_Mismatched,1,607,serenity,S3
20,18,female,4,7,Self-shape_Matched,1,567,serenity,S3
20,18,female,4,7,Stranger-shape_Matched,1,585,serenity,S3
20,18,female,4,7,Stranger-shape_Mismatched,1,668,serenity,S3
20,18,female,4,7,Familiar-shape_Matched,0,892,serenity,S3
20,18,female,4,7,Stranger-shape_Mismatched,1,611,serenity,S3
20,18,female,4,7,Familiar-shape_Matched,1,860,serenity,S3
20,18,female,4,7,Self-shape_Matched,1,465,serenity,S3
20,18,female,4,7,Familiar-shape_Mismatched,1,640,serenity,S3
20,18,female,4,7,Self-shape_Matched,1,493,serenity,S3
20,18,female,4,7,Self-shape_Mismatched,1,590,serenity,S3
20,18,female,4,7,Familiar-shape_Mismatched,1,630,serenity,S3
20,18,female,4,7,Familiar-shape_Matched,1,646,serenity,S3
20,18,female,4,7,Familiar-shape_Matched,1,720,serenity,S3
20,18,female,4,7,Familiar-shape_Matched,1,409,serenity,S3
20,18,female,4,7,Stranger-shape_Mismatched,1,643,serenity,S3
20,18,female,4,7,Self-shape_Matched,1,520,serenity,S3
20,18,female,4,7,Familiar-shape_Mismatched,1,737,serenity,S3
20,18,female,4,7,Self-shape_Matched,1,574,serenity,S3
20,18,female,4,7,Self-shape_Matched,1,507,serenity,S3
20,18,female,4,7,Familiar-shape_Mismatched,1,416,serenity,S3
20,18,female,4,7,Self-shape_Mismatched,0,433,serenity,S3
20,18,female,4,7,Self-shape_Mismatched,1,641,serenity,S3
20,18,female,4,7,Stranger-shape_Matched,1,659,serenity,S3
20,18,female,4,7,Stranger-shape_Mismatched,1,921,serenity,S3
20,18,female,4,7,Self-shape_Mismatched,1,734,serenity,S3
20,18,female,4,7,Stranger-shape_Matched,1,621,serenity,S3
20,18,female,4,7,Stranger-shape_Matched,1,452,serenity,S3
20,18,female,4,7,Stranger-shape_Matched,1,329,serenity,S3
20,18,female,4,7,Stranger-shape_Mismatched,1,698,serenity,S3
20,18,female,4,7,Self-shape_Matched,1,705,serenity,S3
20,18,female,4,7,Familiar-shape_Matched,1,527,serenity,S3
20,18,female,4,7,Familiar-shape_Matched,1,846,serenity,S3
20,18,female,4,7,Self-shape_Matched,1,454,serenity,S3
20,18,female,4,7,Familiar-shape_Matched,0,579,serenity,S3
20,18,female,4,7,Stranger-shape_Mismatched,1,646,serenity,S3
20,18,female,4,7,Stranger-shape_Matched,1,355,serenity,S3
20,18,female,4,7,Stranger-shape_Mismatched,1,617,serenity,S3
20,18,female,4,7,Familiar-shape_Matched,1,958,serenity,S3
20,18,female,4,7,Stranger-shape_Mismatched,1,717,serenity,S3
20,18,female,4,7,Self-shape_Mismatched,0,722,serenity,S3
20,18,female,4,7,Self-shape_Matched,1,383,serenity,S3
