Participant #,Trial Type,Target Label,Shape Association,Target Accuracy,Reponse Time
11,Nonmatching,FRIEND,Self,1,795
11,Nonmatching,FRIEND,Self,0,488
11,Matching,FRIEND,Friend,0,1041
11,Matching,FRIEND,Friend,1,684
11,Nonmatching,YOU,Friend,0,533
11,Nonmatching,YOU,Friend,0,694
11,Nonmatching,FRIEND,Self,0,561
11,Nonmatching,FRIEND,Self,1,918
17,Nonmatching,YOU,Friend,1,713
17,Matching,FRIEND,Friend,1,715
17,Nonmatching,YOU,Friend,1,501
17,Nonmatching,FRIEND,Self,1,650
17,Nonmatching,YOU,Friend,1,837
17,Nonmatching,YOU,Friend,1,396
17,Nonmatching,YOU,Friend,1,329
17,Matching,FRIEND,Friend,0,272
17,Nonmatching,YOU,Friend,1,432
17,Matching,FRIEND,Friend,0,375
17,Matching,FRIEND,Friend,1,473
17,Nonmatching,FRIEND,Self,0,381
17,Matching,YOU,Self,1,713
17,Nonmatching,YOU,Friend,1,404
17,Matching,FRIEND,Friend,1,677
17,Nonmatching,YOU,Friend,1,384
17,Matching,FRIEND,Friend,1,399
17,Matching,FRIEND,Friend,0,360
17,Matching,FRIEND,Friend,1,774
17,Nonmatching,FRIEND,Self,0,395
17,Matching,FRIEND,Friend,0,520
17,Matching,YOU,Self,0,557
17,Nonmatching,YOU,Friend,1,658
17,Matching,YOU,Self,1,380
17,Nonmatching,FRIEND,Self,1,776
17,Nonmatching,FRIEND,Self,1,405
17,Matching,FRIEND,Friend,1,445
17,Nonmatching,YOU,Friend,1,475
17,Matching,FRIEND,Friend,0,551
17,Matching,FRIEND,Friend,1,447
17,Matching,YOU,Self,0,448
17,Nonmatching,YOU,Friend,1,781
17,Matching,YOU,Self,1,376
17,Nonmatching,YOU,Friend,1,638
17,Matching,YOU,Self,1,556
17,Matching,YOU,Self,1,422
17,Matching,YOU,Self,1,401
17,Nonmatching,FRIEND,Self,0,290
17,Nonmatching,FRIEND,Self,1,389
17,Nonmatching,YOU,Friend,0,441
17,Matching,FRIEND,Friend,1,818
17,Nonmatching,YOU,Friend,1,1020
17,Matching,YOU,Self,1,569
17,Nonmatching,YOU,Friend,0,444
17,Matching,YOU,Self,1,550
17,Nonmatching,FRIEND,Self,1,368
17,Matching,YOU,Self,1,387
17,Matching,FRIEND,Friend,0,644
17,Matching,FRIEND,Friend,0,818
17,Nonmatching,FRIEND,Self,1,916
17,Nonmatching,FRIEND,Self,1,861
17,Matching,YOU,Self,1,551
17,Matching,YOU,Self,1,390
17,Nonmatching,FRIEND,Self,1,648
17,Matching,YOU,Self,1,640
17,Matching,FRIEND,Friend,1,585
17,Matching,FRIEND,Friend,1,457
17,Nonmatching,FRIEND,Self,1,538
17,Nonmatching,FRIEND,Self,1,543
17,Matching,FRIEND,Friend,1,495
17,Nonmatching,FRIEND,Self,1,706
17,Nonmatching,FRIEND,Self,1,528
17,Nonmatching,FRIEND,Self,1,489
17,Nonmatching,YOU,Friend,0,470
17,Matching,FRIEND,Friend,1,768
17,Nonmatching,YOU,Friend,1,537
17,Nonmatching,FRIEND,Self,1,630
17,Nonmatching,YOU,Friend,1,813
17,Matching,FRIEND,Friend,0,571
17,Matching,YOU,Self,1,548
17,Matching,YOU,Self,1,482
17,Matching,YOU,Self,1,317
17,Nonmatching,FRIEND,Self,1,435
17,Nonmatching,FRIEND,Self,1,330
17,Matching,YOU,Self,1,461
17,Matching,YOU,Self,1,657
17,Matching,YOU,Self,1,389
17,Matching,FRIEND,Friend,0,471
17,Nonmatching,FRIEND,Self,0,525
17,Matching,FRIEND,Friend,1,523
17,Matching,FRIEND,Friend,1,390
17,Matching,FRIEND,Friend,1,361
17,Matching,FRIEND,Friend,1,303
17,Nonmatching,FRIEND,Self,0,307
17,Matching,FRIEND,Friend,1,490
17,Matching,YOU,Self,0,489
17,Matching,FRIEND,Friend,1,816
17,Matching,FRIEND,Friend,1,477
17,Nonmatching,FRIEND,Self,1,502
17,Nonmatching,FRIEND,Self,1,729
17,Nonmatching,FRIEND,Self,1,396
17,Matching,YOU,Self,1,488
17,Matching,YOU,Self,1,410
17,Nonmatching,FRIEND,Self,1,517
17,Matching,YOU,Self,0,376
17,Nonmatching,FRIEND,Self,1,677
17,Nonmatching,YOU,Friend,1,766
17,Matching,YOU,Self,1,626
17,Nonmatching,YOU,Friend,0,419
17,Matching,YOU,Self,1,393
17,Matching,YOU,Self,1,355
17,Nonmatching,YOU,Friend,0,634
17,Nonmatching,YOU,Friend,1,480
17,Nonmatching,YOU,Friend,1,319
17,Nonmatching,FRIEND,Self,1,721
17,Matching,YOU,Self,0,505
17,Matching,YOU,Self,1,533
17,Matching,YOU,Self,1,414
17,Matching,FRIEND,Friend,0,527
17,Nonmatching,FRIEND,Self,1,683
17,Matching,FRIEND,Friend,1,451
17,Matching,YOU,Self,0,475
17,Matching,FRIEND,Friend,1,336
17,Matching,FRIEND,Friend,0,321
17,Nonmatching,FRIEND,Self,1,780
17,Matching,YOU,Self,1,719
17,Nonmatching,YOU,Friend,1,670
17,Nonmatching,YOU,Friend,1,373
17,Nonmatching,FRIEND,Self,0,408
17,Nonmatching,YOU,Friend,0,681
17,Nonmatching,FRIEND,Self,0,795
17,Nonmatching,FRIEND,Self,1,755
17,Matching,YOU,Self,1,571
17,Matching,FRIEND,Friend,0,505
17,Nonmatching,FRIEND,Self,1,590
17,Nonmatching,FRIEND,Self,1,346
17,Matching,FRIEND,Friend,1,461
17,Nonmatching,FRIEND,Self,1,575
17,Matching,YOU,Self,1,669
17,Matching,FRIEND,Friend,1,614
17,Nonmatching,YOU,Friend,1,533
17,Matching,FRIEND,Friend,1,613
17,Matching,FRIEND,Friend,1,424
17,Nonmatching,YOU,Friend,1,465
17,Nonmatching,YOU,Friend,0,289
17,Nonmatching,FRIEND,Self,1,1061
17,Nonmatching,FRIEND,Self,1,375
17,Nonmatching,FRIEND,Self,1,400
17,Nonmatching,YOU,Friend,0,441
17,Matching,YOU,Self,0,610
17,Matching,FRIEND,Friend,0,413
17,Nonmatching,FRIEND,Self,0,669
17,Nonmatching,FRIEND,Self,0,497
17,Matching,YOU,Self,0,363
17,Nonmatching,FRIEND,Self,1,783
17,Matching,FRIEND,Friend,0,385
17,Nonmatching,YOU,Friend,1,692
17,Matching,FRIEND,Friend,1,818
17,Matching,YOU,Self,1,643
17,Nonmatching,FRIEND,Self,1,684
17,Matching,YOU,Self,0,826
17,Nonmatching,YOU,Friend,1,611
17,Matching,FRIEND,Friend,1,566
17,Matching,YOU,Self,1,431
17,Matching,YOU,Self,1,337
17,Nonmatching,FRIEND,Self,1,440
17,Matching,YOU,Self,1,386
17,Nonmatching,YOU,Friend,1,559
17,Nonmatching,YOU,Friend,1,341
17,Nonmatching,YOU,Friend,1,253
17,Nonmatching,YOU,Friend,1,275
17,Nonmatching,FRIEND,Self,1,243
17,Matching,FRIEND,Friend,1,501
17,Nonmatching,YOU,Friend,1,535
17,Nonmatching,FRIEND,Self,0,620
17,Nonmatching,YOU,Friend,1,599
17,Nonmatching,FRIEND,Self,1,702
17,Matching,FRIEND,Friend,1,542
17,Nonmatching,YOU,Friend,1,412
17,Matching,FRIEND,Friend,1,700
17,Matching,YOU,Self,0,594
17,Nonmatching,YOU,Friend,0,568
17,Nonmatching,YOU,Friend,1,614
17,Nonmatching,FRIEND,Self,1,899
17,Nonmatching,FRIEND,Self,1,408
17,Nonmatching,YOU,Friend,0,516
17,Nonmatching,FRIEND,Self,1,730
17,Nonmatching,YOU,Friend,1,537
17,Matching,YOU,Self,0,339
17,Matching,FRIEND,Friend,0,480
17,Matching,FRIEND,Friend,1,721
17,Matching,FRIEND,Friend,1,461
17,Matching,YOU,Self,0,444
17,Nonmatching,YOU,Friend,1,640
17,Matching,YOU,Self,1,553
17,Nonmatching,FRIEND,Self,1,503
17,Matching,YOU,Self,0,574
20,Nonmatching,FRIEND,Self,1,749
20,Nonmatching,FRIEND,Self,1,586
20,Matching,YOU,Self,1,509
20,Nonmatching,YOU,Friend,0,448
20,Nonmatching,FRIEND,Self,1,939
20,Nonmatching,YOU,Friend,1,1096
20,Nonmatching,YOU,Friend,1,449
20,Nonmatching,FRIEND,Self,1,821
20,Matching,YOU,Self,1,927
20,Nonmatching,FRIEND,Self,1,604
20,Matching,FRIEND,Friend,0,856
20,Nonmatching,FRIEND,Self,1,1073
20,Matching,FRIEND,Friend,1,539
20,Nonmatching,FRIEND,Self,1,945
20,Nonmatching,FRIEND,Self,1,809
20,Nonmatching,YOU,Friend,1,785
20,Matching,YOU,Self,1,782
20,Nonmatching,FRIEND,Self,1,834
20,Nonmatching,YOU,Friend,1,849
20,Nonmatching,YOU,Friend,1,598
20,Nonmatching,FRIEND,Self,1,912
20,Matching,YOU,Self,0,646
20,Nonmatching,YOU,Friend,1,796
20,Matching,YOU,Self,1,352
20,Nonmatching,FRIEND,Self,1,693
20,Matching,FRIEND,Friend,0,775
20,Nonmatching,YOU,Friend,0,822
20,Matching,FRIEND,Friend,1,1022
20,Matching,YOU,Self,0,691
20,Matching,YOU,Self,1,646
20,Matching,YOU,Self,1,371
20,Matching,FRIEND,Friend,0,498
20,Matching,YOU,Self,1,617
20,Nonmatching,YOU,Friend,0,456
20,Nonmatching,YOU,Friend,1,903
20,Matching,FRIEND,Friend,1,528
20,Matching,YOU,Self,0,744
20,Matching,YOU,Self,1,646
20,Matching,FRIEND,Friend,1,726
20,Nonmatching,FRIEND,Self,1,628
20,Matching,FRIEND,Friend,0,574
20,Matching,FRIEND,Friend,1,525
20,Nonmatching,FRIEND,Self,1,682
20,Nonmatching,YOU,Friend,1,1046
20,Matching,FRIEND,Friend,1,856
20,Matching,FRIEND,Friend,1,383
20,Matching,YOU,Self,0,579
20,Nonmatching,YOU,Friend,1,801
20,Nonmatching,FRIEND,Self,1,806
20,Matching,YOU,Self,1,566
20,Matching,YOU,Self,1,420
20,Matching,FRIEND,Friend,0,734
20,Matching,YOU,Self,0,616
20,Nonmatching,YOU,Friend,1,727
20,Matching,FRIEND,Friend,0,773
20,Matching,YOU,Self,1,512
20,Nonmatching,YOU,Friend,1,632
20,Nonmatching,FRIEND,Self,0,566
20,Matching,FRIEND,Friend,1,801
20,Nonmatching,YOU,Friend,1,763
20,Nonmatching,FRIEND,Self,1,1056
20,Matching,FRIEND,Friend,0,717
20,Nonmatching,FRIEND,Self,1,630
20,Matching,FRIEND,Friend,1,651
20,Matching,YOU,Self,1,644
20,Matching,YOU,Self,1,394
20,Matching,FRIEND,Friend,0,600
20,Matching,YOU,Self,1,529
20,Nonmatching,FRIEND,Self,0,474
20,Nonmatching,YOU,Friend,0,526
20,Matching,FRIEND,Friend,1,354
20,Matching,FRIEND,Friend,1,524
20,Nonmatching,FRIEND,Self,1,1054
20,Matching,YOU,Self,1,676
20,Nonmatching,YOU,Friend,1,599
20,Matching,YOU,Self,1,720
20,Matching,FRIEND,Friend,0,675
20,Matching,YOU,Self,1,683
20,Nonmatching,FRIEND,Self,1,672
20,Nonmatching,FRIEND,Self,1,447
20,Nonmatching,FRIEND,Self,1,371
20,Nonmatching,FRIEND,Self,1,292
20,Matching,YOU,Self,0,237
20,Matching,FRIEND,Friend,0,460
20,Nonmatching,YOU,Friend,1,767
20,Matching,YOU,Self,1,331
20,Matching,FRIEND,Friend,1,380
20,Matching,YOU,Self,1,244
20,Matching,YOU,Self,1,269
20,Matching,FRIEND,Friend,1,290
20,Nonmatching,FRIEND,Self,0,237
20,Matching,FRIEND,Friend,1,603
20,Matching,YOU,Self,1,328
20,Matching,YOU,Self,1,287
20,Nonmatching,YOU,Friend,0,268
20,Nonmatching,YOU,Friend,0,343
20,Nonmatching,YOU,Friend,1,496
20,Nonmatching,YOU,Friend,1,275
20,Matching,FRIEND,Friend,0,282
20,Nonmatching,YOU,Friend,1,836
20,Matching,YOU,Self,1,553
20,Nonmatching,FRIEND,Self,0,326
20,Matching,YOU,Self,1,412
20,Matching,FRIEND,Friend,0,544
20,Matching,YOU,Self,1,497
20,Nonmatching,YOU,Friend,0,456
20,Nonmatching,FRIEND,Self,1,1002
20,Nonmatching,FRIEND,Self,1,489
20,Matching,YOU,Self,1,522
20,Nonmatching,YOU,Friend,1,660
20,Nonmatching,FRIEND,Self,0,552
20,Matching,YOU,Self,1,566
20,Nonmatching,YOU,Friend,1,785
20,Nonmatching,YOU,Friend,0,573
20,Matching,FRIEND,Friend,0,366
20,Matching,FRIEND,Friend,1,911
20,Matching,FRIEND,Friend,1,580
20,Matching,YOU,Self,0,468
20,Matching,YOU,Self,1,490
20,Nonmatching,YOU,Friend,0,275
20,Nonmatching,FRIEND,Self,0,271
20,Nonmatching,YOU,Friend,0,764
20,Matching,FRIEND,Friend,0,837
20,Nonmatching,FRIEND,Self,1,830
20,Nonmatching,YOU,Friend,1,710
20,Matching,FRIEND,Friend,1,812
20,Matching,YOU,Self,1,723
20,Matching,YOU,Self,1,495
20,Matching,FRIEND,Friend,0,680
20,Matching,FRIEND,Friend,1,468
20,Matching,FRIEND,Friend,1,415
20,Nonmatching,FRIEND,Self,1,657
20,Nonmatching,YOU,Friend,1,823
20,Matching,FRIEND,Friend,1,648
20,Matching,YOU,Self,1,532
20,Matching,FRIEND,Friend,1,548
20,Nonmatching,FRIEND,Self,1,654
20,Nonmatching,YOU,Friend,0,524
20,Matching,FRIEND,Friend,1,646
20,Nonmatching,FRIEND,Self,0,536
20,Nonmatching,YOU,Friend,0,553
20,Nonmatching,FRIEND,Self,0,614
20,Nonmatching,FRIEND,Self,1,747
20,Matching,YOU,Self,1,632
20,Matching,YOU,Self,1,493
20,Nonmatching,FRIEND,Self,1,629
20,Nonmatching,FRIEND,Self,1,471
20,Nonmatching,YOU,Friend,0,719
20,Nonmatching,YOU,Friend,1,681
20,Nonmatching,YOU,Friend,1,313
20,Matching,YOU,Self,0,437
20,Nonmatching,YOU,Friend,1,528
20,Nonmatching,FRIEND,Self,1,688
20,Matching,YOU,Self,1,664
20,Nonmatching,FRIEND,Self,1,705
20,Matching,FRIEND,Friend,0,757
20,Matching,FRIEND,Friend,1,565
20,Nonmatching,FRIEND,Self,1,583
20,Nonmatching,YOU,Friend,1,729
20,Nonmatching,YOU,Friend,1,409
20,Matching,YOU,Self,0,302
20,Matching,YOU,Self,1,519
20,Matching,YOU,Self,1,326
20,Matching,FRIEND,Friend,1,835
20,Nonmatching,YOU,Friend,0,298
20,Matching,YOU,Self,1,742
20,Matching,YOU,Self,1,475
20,Nonmatching,YOU,Friend,1,588
20,Matching,FRIEND,Friend,0,684
20,Nonmatching,YOU,Friend,1,707
20,Matching,YOU,Self,1,535
20,Nonmatching,YOU,Friend,1,646
20,Matching,YOU,Self,1,579
20,Nonmatching,FRIEND,Self,0,549
20,Matching,FRIEND,Friend,1,786
20,Matching,FRIEND,Friend,1,363
20,Matching,YOU,Self,1,736
20,Matching,FRIEND,Friend,1,783
20,Matching,FRIEND,Friend,1,837
20,Nonmatching,FRIEND,Self,1,693
20,Nonmatching,FRIEND,Self,0,532
20,Nonmatching,YOU,Friend,1,943
20,Nonmatching,YOU,Friend,1,630
20,Nonmatching,FRIEND,Self,0,542
20,Matching,FRIEND,Friend,1,915
20,Nonmatching,YOU,Friend,0,607
20,Nonmatching,FRIEND,Self,1,642
20,Matching,FRIEND,Friend,1,582
20,Nonmatching,FRIEND,Self,0,503
20,Nonmatching,FRIEND,Self,1,570
20,Matching,FRIEND,Friend,1,1066
20,Nonmatching,YOU,Friend,1,982
19,Nonmatching,YOU,Friend,1,672
19,Matching,YOU,Self,1,544
19,Nonmatching,YOU,Friend,1,740
19,Matching,YOU,Self,1,512
19,Matching,YOU,Self,1,416
19,Matching,YOU,Self,1,412
19,Nonmatching,YOU,Friend,1,424
19,Matching,YOU,Self,1,652
19,Matching,YOU,Self,1,488
19,Nonmatching,FRIEND,Self,1,536
19,Matching,FRIEND,Friend,1,732
19,Matching,FRIEND,Friend,1,479
19,Nonmatching,YOU,Friend,1,520
19,Nonmatching,FRIEND,Self,0,488
19,Nonmatching,FRIEND,Self,1,628
19,Matching,YOU,Self,1,504
19,Matching,FRIEND,Friend,1,604
19,Matching,FRIEND,Friend,1,516
19,Matching,YOU,Self,0,484
19,Matching,YOU,Self,1,524
19,Matching,FRIEND,Friend,0,652
19,Nonmatching,YOU,Friend,0,608
19,Nonmatching,YOU,Friend,1,584
19,Matching,YOU,Self,1,668
19,Nonmatching,YOU,Friend,1,576
19,Nonmatching,FRIEND,Self,0,572
19,Nonmatching,YOU,Friend,1,664
19,Nonmatching,YOU,Friend,1,452
19,Matching,YOU,Self,1,712
19,Nonmatching,YOU,Friend,1,608
19,Nonmatching,YOU,Friend,1,680
19,Nonmatching,FRIEND,Self,0,768
19,Nonmatching,FRIEND,Self,1,568
19,Matching,FRIEND,Friend,0,648
19,Nonmatching,FRIEND,Self,1,672
19,Nonmatching,FRIEND,Self,1,712
19,Nonmatching,YOU,Friend,0,464
19,Matching,YOU,Self,1,540
19,Nonmatching,FRIEND,Self,1,704
19,Matching,FRIEND,Friend,1,827
19,Matching,FRIEND,Friend,1,520
19,Nonmatching,YOU,Friend,1,703
19,Matching,FRIEND,Friend,1,723
19,Matching,FRIEND,Friend,1,475
19,Nonmatching,FRIEND,Self,1,659
19,Matching,FRIEND,Friend,1,575
19,Matching,YOU,Self,1,539
19,Matching,FRIEND,Friend,1,951
19,Nonmatching,FRIEND,Self,1,599
19,Nonmatching,FRIEND,Self,1,799
19,Matching,FRIEND,Friend,0,879
19,Matching,FRIEND,Friend,0,575
19,Nonmatching,FRIEND,Self,0,675
19,Matching,YOU,Self,1,611
19,Nonmatching,FRIEND,Self,1,767
19,Nonmatching,YOU,Friend,0,671
19,Matching,YOU,Self,1,679
19,Matching,FRIEND,Friend,1,791
19,Matching,YOU,Self,1,623
19,Nonmatching,FRIEND,Self,1,923
19,Nonmatching,FRIEND,Self,1,603
19,Nonmatching,FRIEND,Self,1,459
19,Matching,FRIEND,Friend,1,479
19,Matching,YOU,Self,1,1031
19,Nonmatching,YOU,Friend,1,679
19,Matching,YOU,Self,1,463
19,Matching,FRIEND,Friend,1,643
19,Nonmatching,YOU,Friend,0,659
19,Matching,YOU,Self,1,527
19,Nonmatching,FRIEND,Self,1,751
19,Matching,YOU,Self,1,599
19,Nonmatching,FRIEND,Self,1,671
19,Nonmatching,YOU,Friend,1,799
19,Nonmatching,YOU,Friend,1,600
19,Matching,FRIEND,Friend,1,575
19,Matching,YOU,Self,1,715
19,Matching,FRIEND,Friend,1,763
19,Nonmatching,FRIEND,Self,1,723
19,Nonmatching,FRIEND,Self,1,819
19,Nonmatching,FRIEND,Self,1,535
19,Nonmatching,FRIEND,Self,1,611
19,Matching,YOU,Self,1,607
19,Matching,FRIEND,Friend,1,735
19,Matching,FRIEND,Friend,1,467
19,Matching,YOU,Self,0,771
19,Matching,FRIEND,Friend,1,999
19,Matching,FRIEND,Friend,1,783
19,Matching,YOU,Self,1,507
19,Nonmatching,FRIEND,Self,1,887
19,Nonmatching,YOU,Friend,0,559
19,Nonmatching,YOU,Friend,1,847
19,Nonmatching,YOU,Friend,1,647
19,Nonmatching,YOU,Friend,1,495
19,Nonmatching,YOU,Friend,1,427
19,Matching,YOU,Self,1,603
19,Nonmatching,FRIEND,Self,1,659
19,Nonmatching,FRIEND,Self,1,575
19,Nonmatching,YOU,Friend,1,851
19,Matching,FRIEND,Friend,1,807
19,Nonmatching,FRIEND,Self,1,655
19,Matching,FRIEND,Friend,1,595
19,Matching,YOU,Self,1,827
19,Matching,YOU,Self,1,519
19,Nonmatching,YOU,Friend,1,783
19,Nonmatching,YOU,Friend,1,459
19,Nonmatching,YOU,Friend,1,423
19,Matching,FRIEND,Friend,1,475
19,Nonmatching,YOU,Friend,1,715
19,Nonmatching,YOU,Friend,1,675
19,Matching,YOU,Self,1,419
19,Matching,YOU,Self,1,575
19,Matching,YOU,Self,1,491
19,Matching,FRIEND,Friend,1,639
19,Nonmatching,YOU,Friend,1,783
19,Matching,YOU,Self,1,1003
19,Matching,YOU,Self,1,515
19,Nonmatching,FRIEND,Self,1,603
19,Nonmatching,YOU,Friend,1,691
19,Nonmatching,YOU,Friend,1,719
19,Matching,FRIEND,Friend,1,759
19,Nonmatching,FRIEND,Self,1,735
19,Matching,FRIEND,Friend,1,787
19,Nonmatching,YOU,Friend,1,703
19,Nonmatching,FRIEND,Self,0,579
19,Matching,YOU,Self,1,687
19,Nonmatching,YOU,Friend,1,651
19,Matching,FRIEND,Friend,0,759
19,Nonmatching,FRIEND,Self,1,663
19,Nonmatching,FRIEND,Self,1,587
19,Matching,YOU,Self,1,639
19,Matching,YOU,Self,1,471
19,Matching,YOU,Self,1,471
19,Nonmatching,FRIEND,Self,0,511
19,Matching,FRIEND,Friend,1,647
19,Matching,FRIEND,Friend,1,527
19,Nonmatching,YOU,Friend,1,583
19,Matching,YOU,Self,1,555
19,Matching,FRIEND,Friend,1,643
19,Nonmatching,YOU,Friend,1,803
19,Nonmatching,FRIEND,Self,1,603
19,Nonmatching,FRIEND,Self,1,516
19,Matching,FRIEND,Friend,1,667
19,Nonmatching,YOU,Friend,1,679
19,Matching,FRIEND,Friend,1,575
19,Matching,YOU,Self,0,635
19,Matching,YOU,Self,1,611
19,Nonmatching,YOU,Friend,1,599
19,Nonmatching,YOU,Friend,1,631
19,Nonmatching,FRIEND,Self,0,591
19,Nonmatching,FRIEND,Self,1,599
19,Matching,FRIEND,Friend,1,679
19,Nonmatching,YOU,Friend,1,655
19,Nonmatching,FRIEND,Self,1,979
19,Matching,YOU,Self,1,495
19,Matching,YOU,Self,1,595
19,Nonmatching,YOU,Friend,1,603
19,Matching,FRIEND,Friend,1,527
19,Nonmatching,YOU,Friend,1,519
19,Matching,FRIEND,Friend,1,575
19,Nonmatching,FRIEND,Self,1,795
19,Matching,FRIEND,Friend,1,811
19,Matching,YOU,Self,1,607
19,Nonmatching,YOU,Friend,1,531
19,Matching,YOU,Self,1,527
19,Nonmatching,FRIEND,Self,1,703
19,Matching,FRIEND,Friend,1,739
19,Matching,FRIEND,Friend,1,495
19,Nonmatching,FRIEND,Self,1,611
19,Nonmatching,FRIEND,Self,1,479
19,Matching,FRIEND,Friend,1,527
19,Nonmatching,FRIEND,Self,1,679
19,Nonmatching,FRIEND,Self,1,807
19,Nonmatching,FRIEND,Self,1,439
19,Nonmatching,YOU,Friend,1,775
19,Matching,YOU,Self,1,587
19,Nonmatching,YOU,Friend,1,583
19,Nonmatching,FRIEND,Self,1,699
19,Nonmatching,YOU,Friend,1,567
19,Nonmatching,FRIEND,Self,1,583
19,Matching,YOU,Self,1,547
19,Matching,YOU,Self,1,511
19,Matching,FRIEND,Friend,1,735
19,Matching,YOU,Self,1,883
19,Matching,FRIEND,Friend,1,579
19,Nonmatching,FRIEND,Self,1,799
19,Matching,FRIEND,Friend,1,527
19,Matching,YOU,Self,1,559
19,Nonmatching,FRIEND,Self,1,599
19,Nonmatching,YOU,Friend,1,943
19,Matching,YOU,Self,1,819
19,Nonmatching,YOU,Friend,1,655
19,Matching,FRIEND,Friend,1,547
19,Nonmatching,YOU,Friend,1,615
19,Matching,FRIEND,Friend,1,731
19,Nonmatching,FRIEND,Self,0,695
19,Matching,YOU,Self,0,763
19,Matching,FRIEND,Friend,1,811
19,Nonmatching,YOU,Friend,0,551
19,Matching,FRIEND,Friend,1,583
